review_id,winery,vintage,designation,variety,score,category,title,ava,region,province,country,release_price,source,brand_id
1052,Willamette Valley Vineyards,2006.0,Estate Vineyard,Pinot Noir,90,Red,Willamette Valley Vineyards 2006 Estate Vineyard Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,5
1053,Chehalem,2011.0,,Grüner Veltliner,88,White,Chehalem 2011 Grüner Veltliner (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,38
1054,Anam Cara Cellars,2011.0,Nicholas Estate,Chardonnay,87,White,Anam Cara 2011 Nicholas Estate Chardonnay (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$26.0,Wine Enthusiest,198
1055,Copper Belt,2012.0,Keating Reserve,Red Blend,87,Red,Copper Belt 2012 Keating Reserve Red,,,Oregon,US,$70.0,Wine Enthusiest,89
1056,The Eyrie Vineyards,2012.0,Estate,Chardonnay,93,White,The Eyrie Vineyards 2012 Estate Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$27.0,Wine Enthusiest,359
1057,Chehalem,2010.0,Ridgecrest Vineyards,Pinot Noir,90,Red,Chehalem 2010 Ridgecrest Vineyards Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,38
1058,Westrey,2010.0,,Pinot Noir,89,Red,Westrey 2010 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$26.0,Wine Enthusiest,258
1059,Chehalem,2011.0,Three Vineyard,Riesling,89,White,Chehalem 2011 Three Vineyard Riesling (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,38
1060,Anam Cara Cellars,2011.0,Nicholas Estate,Riesling,89,White,Anam Cara 2011 Nicholas Estate Riesling (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,198
1061,Archery Summit,2004.0,Estate,Pinot Noir,88,Red,Archery Summit 2004 Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$150.0,Wine Enthusiest,123
1062,WillaKenzie Estate,2004.0,Kiana,Pinot Noir,88,Red,WillaKenzie Estate 2004 Kiana Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,452
1063,Willamette Valley Vineyards,2009.0,Hannah,Pinot Noir,89,Red,Willamette Valley Vineyards 2009 Hannah Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,5
1064,Willamette Valley Vineyards,2009.0,South Block,Pinot Noir,89,Red,Willamette Valley Vineyards 2009 South Block Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,5
1065,Willamette Valley Vineyards,2009.0,Estate,Pinot Noir,89,Red,Willamette Valley Vineyards 2009 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,5
1066,Hip Chicks,,Riot Girl,Rosé,83,Rosé,Hip Chicks NV Riot Girl Rosé (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$18.0,Wine Enthusiest,408
1067,Copper Belt,2014.0,Rancher's,White Blend,83,White,Copper Belt 2014 Rancher's White (Oregon),,Oregon Other,Oregon,US,$15.0,Wine Enthusiest,89
1068,The Eyrie Vineyards,2014.0,Sisters,Pinot Noir,92,Red,The Eyrie Vineyards 2014 Sisters Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,359
1069,Phelps Creek,2014.0,Lynette,Chardonnay,92,White,Phelps Creek 2014 Lynette Chardonnay (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$38.0,Wine Enthusiest,92
1070,Chehalem,2014.0,Wind Ridge Block,Riesling,85,White,Chehalem 2014 Wind Ridge Block Riesling (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$29.0,Wine Enthusiest,38
1071,Dominio IV,2009.0,Midnight Skies Estate,Tempranillo,88,Red,Dominio IV 2009 Midnight Skies Estate Tempranillo (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$25.0,Wine Enthusiest,97
1072,Dominio IV,2011.0,Technicolor Bat Three Sleeps Vineyard Tempranillo-Syrah,Red Blend,88,Red,Dominio IV 2011 Technicolor Bat Three Sleeps Vineyard Tempranillo-Syrah Red (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$23.0,Wine Enthusiest,97
1073,Bergström,2000.0,,Pinot Grigio,87,White,Bergström 2000 Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$16.0,Wine Enthusiest,385
1074,Chehalem,2011.0,Stoller Vineyards,Pinot Noir,88,Red,Chehalem 2011 Stoller Vineyards Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,38
1075,Lundeen,2012.0,Extra Brut Blanc de Blancs,Sparkling Blend,90,Sparkling,Lundeen 2012 Extra Brut Blanc de Blancs Sparkling (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,322
1076,Willamette Valley Vineyards,2012.0,Fuller,Pinot Noir,87,Red,Willamette Valley Vineyards 2012 Fuller Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$100.0,Wine Enthusiest,5
1077,Willamette Valley Vineyards,2012.0,Tualatin Estate,Pinot Noir,87,Red,Willamette Valley Vineyards 2012 Tualatin Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,5
1078,Cubanisimo Vineyards,2011.0,Estate,Pinot Noir,87,Red,Cubanisimo Vineyards 2011 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$32.0,Wine Enthusiest,110
1079,Chehalem,2014.0,Corral Creek Vineyards,Riesling,88,White,Chehalem 2014 Corral Creek Vineyards Riesling (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$29.0,Wine Enthusiest,38
1080,Chehalem,2015.0,INOX Unoaked,Chardonnay,88,White,Chehalem 2015 INOX Unoaked Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$19.0,Wine Enthusiest,38
1081,The Eyrie Vineyards,2014.0,,Pinot Noir,93,Red,The Eyrie Vineyards 2014 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$38.0,Wine Enthusiest,359
1082,WillaKenzie Estate,2016.0,Estate Grown,Pinot Grigio,89,White,WillaKenzie Estate 2016 Estate Grown Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,452
1083,Chehalem,2015.0,Three Vineyard,Pinot Noir,89,Red,Chehalem 2015 Three Vineyard Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$29.0,Wine Enthusiest,38
1084,J. Scott Cellars,2016.0,Dry Grenache,Rosé,89,Rosé,J. Scott Cellars 2016 Dry Grenache Rosé (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$19.0,Wine Enthusiest,383
1085,Dominio IV,2012.0,Block 36 Willakia Vineyard,Pinot Noir,92,Red,Dominio IV 2012 Block 36 Willakia Vineyard Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,97
1086,Atticus,2005.0,,Pinot Noir,89,Red,Atticus 2005 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,407
1087,Willamette Valley Vineyards,2015.0,Vintage 42,Chardonnay,92,White,Willamette Valley Vineyards 2015 Vintage 42 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,5
1088,Le Cadeau,2015.0,Équinoxe Reserve,Pinot Noir,92,Red,Le Cadeau 2015 Équinoxe Reserve Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$80.0,Wine Enthusiest,372
1089,Bergström,2015.0,Silice,Pinot Noir,92,Red,Bergström 2015 Silice Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$70.0,Wine Enthusiest,385
1090,Willamette Valley Vineyards,2014.0,Hannah,Pinot Noir,91,Red,Willamette Valley Vineyards 2014 Hannah Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,5
1091,Brooks,2014.0,Crannell,Pinot Noir,91,Red,Brooks 2014 Crannell Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,229
1092,Saffron Fields Vineyard,2014.0,Heritage Clones,Pinot Noir,89,Red,Saffron Fields Vineyard 2014 Heritage Clones Pinot Noir,Willamette Valley,,Oregon,US,$45.0,Wine Enthusiest,458
1093,Trinity Vineyards,2012.0,Winemaker's Reserve,Pinot Noir,93,Red,Trinity Vineyards 2012 Winemaker's Reserve Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,433
1094,Season Cellars,2013.0,Phoenix,Red Blend,85,Red,Season 2013 Phoenix Red (Southern Oregon),Southern Oregon,Southern Oregon,Oregon,US,$36.0,Wine Enthusiest,449
1095,Quady North,2016.0,Rosé,Grenache,90,Red,Quady North 2016 Rosé Grenache (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$16.0,Wine Enthusiest,335
1096,Season Cellars,2015.0,,Viognier,90,White,Season 2015 Viognier (Southern Oregon),Southern Oregon,Southern Oregon,Oregon,US,$22.0,Wine Enthusiest,449
1097,Le Cadeau,2011.0,Rocheux,Pinot Noir,88,Red,Le Cadeau 2011 Rocheux Pinot Noir (Oregon),,Oregon Other,Oregon,US,$48.0,Wine Enthusiest,372
1098,Lachini,2012.0,Rosé of,Pinot Noir,89,Red,Lachini 2012 Rosé of Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,241
1099,Bergström,2015.0,Gregory Ranch,Pinot Noir,91,Red,Bergström 2015 Gregory Ranch Pinot Noir,Willamette Valley,,Oregon,US,$62.0,Wine Enthusiest,385
1100,Chehalem,2015.0,Ridgecrest Vineyards Sext,Riesling,90,White,Chehalem 2015 Ridgecrest Vineyards Sext Riesling (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,38
1101,Season Cellars,2014.0,,Marsanne-Roussanne,89,White,Season 2014 Marsanne-Roussanne (Southern Oregon),Southern Oregon,Southern Oregon,Oregon,US,$24.0,Wine Enthusiest,449
1102,Brittan Vineyards,2014.0,Gestalt Block,Pinot Noir,93,Red,Brittan Vineyards 2014 Gestalt Block Pinot Noir (McMinnville),McMinnville,Willamette Valley,Oregon,US,$60.0,Wine Enthusiest,425
1103,Willamette Valley Vineyards,2014.0,Estate,Pinot Noir,87,Red,Willamette Valley Vineyards 2014 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$30.0,Wine Enthusiest,5
1104,Reustle,2014.0,Pishon Bloc,Pinot Noir,86,Red,Reustle 2014 Pishon Bloc Pinot Noir (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$34.0,Wine Enthusiest,188
1105,Reustle,2015.0,Smaragd,Grüner Veltliner,92,White,Reustle 2015 Smaragd Grüner Veltliner (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$32.0,Wine Enthusiest,188
1106,WillaKenzie Estate,2007.0,,Gamay Noir,88,Red,WillaKenzie Estate 2007 Gamay Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,452
1107,Siltstone,2014.0,Blacktail Vineyard,Pinot Grigio,88,White,Siltstone 2014 Blacktail Vineyard Pinot Gris (Oregon),,Oregon Other,Oregon,US,$15.0,Wine Enthusiest,174
1108,Et Fille,2012.0,Heredity,Pinot Noir,88,Red,Et Fille 2012 Heredity Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$34.0,Wine Enthusiest,170
1109,Viento,2009.0,Allegre Vineyard Verona White Blend,White Blend,89,White,Viento 2009 Allegre Vineyard Verona White Blend White (Columbia Gorge (OR)),Columbia Gorge (OR),Oregon Other,Oregon,US,$14.0,Wine Enthusiest,175
1110,Archery Summit,2010.0,AB OVO,Pinot Grigio,94,White,Archery Summit 2010 AB OVO Pinot Gris (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$42.0,Wine Enthusiest,123
1111,Archery Summit,2009.0,Arcus Estate,Pinot Noir,94,Red,Archery Summit 2009 Arcus Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$100.0,Wine Enthusiest,123
1112,Fullerton,2016.0,Three Otters Pinot Noir,Rosé,87,Rosé,Fullerton 2016 Three Otters Pinot Noir Rosé (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,269
1113,J. Scott Cellars,2014.0,,Pinot Noir,85,Red,J. Scott Cellars 2014 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$26.0,Wine Enthusiest,383
1114,Schultz,2014.0,Freedom Stand Sure Vineyard,Pinot Noir,89,Red,Schultz 2014 Freedom Stand Sure Vineyard Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$29.0,Wine Enthusiest,513
1115,Bryn Mawr Vineyards,2016.0,Estate,Riesling,89,White,Bryn Mawr Vineyards 2016 Estate Riesling (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,371
1116,Day,2015.0,Johan Vineyards,Pinot Noir,86,Red,Day 2015 Johan Vineyards Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$42.0,Wine Enthusiest,23
1117,Anam Cara Cellars,2006.0,Heather's Vineyard,Pinot Noir,90,Red,Anam Cara 2006 Heather's Vineyard Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,198
1118,Amity Vineyards,2014.0,,Pinot Blanc,88,White,Amity 2014 Pinot Blanc (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,502
1119,Amity Vineyards,2014.0,,Pinot Noir,88,Red,Amity 2014 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,502
1120,Hawkins Cellars,2012.0,,Pinot Noir,87,Red,Hawkins Cellars 2012 Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$30.0,Wine Enthusiest,106
1121,Lundeen,2012.0,Mon Pére Estate,Pinot Noir,87,Red,Lundeen 2012 Mon Pére Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$20.0,Wine Enthusiest,322
1122,Brooks,2015.0,Sweet P Brooks Estate Vineyard,Riesling,93,White,Brooks 2015 Sweet P Brooks Estate Vineyard Riesling (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$24.0,Wine Enthusiest,229
1123,Cubanisimo Vineyards,2006.0,Estate,Pinot Noir,81,Red,Cubanisimo Vineyards 2006 Estate Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$29.0,Wine Enthusiest,110
1124,Lachini,2013.0,Rosé of,Pinot Noir,92,Red,Lachini 2013 Rosé of Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$21.0,Wine Enthusiest,241
1125,Hawkins Cellars,2014.0,Northern State,Pinot Noir,86,Red,Hawkins Cellars 2014 Northern State Pinot Noir (Oregon),,Oregon Other,Oregon,US,$20.0,Wine Enthusiest,106
1126,Boedecker Cellars,2013.0,Stewart,Pinot Noir,88,Red,Boedecker Cellars 2013 Stewart Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$36.0,Wine Enthusiest,397
1127,Day,2015.0,Belle Pente Vineyard,Chardonnay,88,White,Day 2015 Belle Pente Vineyard Chardonnay,Willamette Valley,,Oregon,US,$38.0,Wine Enthusiest,23
1128,Honeywood Winery,,,Gewürztraminer,88,White,Honeywood Winery NV Gewürztraminer (Columbia Valley (OR)),Columbia Valley (OR),Oregon Other,Oregon,US,$14.0,Wine Enthusiest,381
1129,Johan Vineyards,2005.0,,Pinot Noir,88,Red,Johan Vineyards 2005 Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$27.0,Wine Enthusiest,497
1130,Johan Vineyards,2007.0,,Pinot Grigio,88,White,Johan Vineyards 2007 Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$17.0,Wine Enthusiest,497
1131,Lachini,2015.0,Lachini Family Estate,Pinot Noir,91,Red,Lachini 2015 Lachini Family Estate Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$60.0,Wine Enthusiest,241
1132,Saffron Fields Vineyard,2013.0,Dijon Clones,Pinot Noir,92,Red,Saffron Fields Vineyard 2013 Dijon Clones Pinot Noir,Willamette Valley,,Oregon,US,$50.0,Wine Enthusiest,458
1133,Methven Family Vineyards,2011.0,Barrel Fermented,Pinot Grigio,86,White,Methven Family Vineyards 2011 Barrel Fermented Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$21.0,Wine Enthusiest,99
1134,Lachini,2016.0,Rosé of,Pinot Noir,86,Red,Lachini 2016 Rosé of Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,241
1135,Archery Summit,2011.0,Looney Vineyard,Pinot Noir,92,Red,Archery Summit 2011 Looney Vineyard Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$85.0,Wine Enthusiest,123
1136,Archery Summit,2012.0,Ab Ovo,Pinot Grigio,92,White,Archery Summit 2012 Ab Ovo Pinot Gris (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$48.0,Wine Enthusiest,123
1137,Domaine Drouhin Oregon,2015.0,Dundee Hills,Pinot Noir,92,Red,Domaine Drouhin Oregon 2015 Dundee Hills Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$45.0,Wine Enthusiest,494
1138,Fullerton,2015.0,Bella Vida Vineyard,Pinot Noir,92,Red,Fullerton 2015 Bella Vida Vineyard Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$65.0,Wine Enthusiest,269
1139,Brooks,2015.0,Yamhill Vineyard,Riesling,94,White,Brooks 2015 Yamhill Vineyard Riesling,Willamette Valley,,Oregon,US,$24.0,Wine Enthusiest,229
1140,Pike Road,2015.0,,Pinot Grigio,88,White,Pike Road 2015 Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$15.0,Wine Enthusiest,329
1141,Reustle,2014.0,Engedi & Onyx Bloc,Riesling,88,White,Reustle 2014 Engedi & Onyx Bloc Riesling (Umpqua Valley),Umpqua Valley,Southern Oregon,Oregon,US,$21.0,Wine Enthusiest,188
1142,Willamette Valley Vineyards,2015.0,,Pinot Grigio,90,White,Willamette Valley Vineyards 2015 Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$16.0,Wine Enthusiest,5
1143,Chehalem,2014.0,Three Vineyard,Pinot Grigio,92,White,Chehalem 2014 Three Vineyard Pinot Gris (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,38
1144,Chehalem,2014.0,Three Vineyard,Riesling,92,White,Chehalem 2014 Three Vineyard Riesling (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,38
1145,Lachini,2012.0,Prima,Pinot Noir,92,Red,Lachini 2012 Prima Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$100.0,Wine Enthusiest,241
1146,WillaKenzie Estate,2011.0,Clos Marco,Chardonnay,91,White,WillaKenzie Estate 2011 Clos Marco Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$28.0,Wine Enthusiest,452
1147,Dobbes Family Estate,2005.0,Cuvée Noir,Pinot Noir,87,Red,Dobbes Family Estate 2005 Cuvée Noir Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$50.0,Wine Enthusiest,2
1148,Owen Roe,2014.0,Durant Vineyards Clonmacnois,Pinot Noir,91,Red,Owen Roe 2014 Durant Vineyards Clonmacnois Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$55.0,Wine Enthusiest,246
1149,Owen Roe,2014.0,,Pinot Noir,91,Red,Owen Roe 2014 Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$42.0,Wine Enthusiest,246
1150,J. Scott Cellars,2008.0,,Syrah,89,Red,J. Scott Cellars 2008 Syrah (Rogue Valley),Rogue Valley,Southern Oregon,Oregon,US,$22.0,Wine Enthusiest,383
1151,Lenné Estate,2014.0,Jill's 115,Pinot Noir,91,Red,Lenné Estate 2014 Jill's 115 Pinot Noir,Willamette Valley,,Oregon,US,$55.0,Wine Enthusiest,49
1152,Brigadoon,2015.0,,Pinot Blanc,91,White,Brigadoon 2015 Pinot Blanc (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,201
1153,Zenith Vineyard,2014.0,Barrel Select,Pinot Noir,91,Red,Zenith 2014 Barrel Select Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$40.0,Wine Enthusiest,289
1154,Bryn Mawr Vineyards,2014.0,Estate,Pinot Noir,91,Red,Bryn Mawr Vineyards 2014 Estate Pinot Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,371
1155,Anam Cara Cellars,2012.0,Mark VII,Pinot Noir,92,Red,Anam Cara 2012 Mark VII Pinot Noir (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$66.0,Wine Enthusiest,198
1156,Durant,2013.0,Raven,Chardonnay,92,White,Durant 2013 Raven Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,190
1157,The Eyrie Vineyards,2013.0,Daphne Estate,Pinot Noir,93,Red,The Eyrie Vineyards 2013 Daphne Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$80.0,Wine Enthusiest,359
1158,Plaisance Ranch,2014.0,Papa Joe's Private Stash,Pinot Noir,87,Red,Plaisance Ranch 2014 Papa Joe's Private Stash Pinot Noir (Applegate Valley),Applegate Valley,Southern Oregon,Oregon,US,$25.0,Wine Enthusiest,365
1159,Anam Cara Cellars,2014.0,Nicholas Estate,Chardonnay,87,White,Anam Cara 2014 Nicholas Estate Chardonnay (Chehalem Mountains),Chehalem Mountains,Willamette Valley,Oregon,US,$22.0,Wine Enthusiest,198
1160,Walter Scott,2011.0,Crannell Vineyard,Pinot Blanc,89,White,Walter Scott 2011 Crannell Vineyard Pinot Blanc (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$18.0,Wine Enthusiest,317
1161,Domaine Drouhin Oregon,2015.0,Arthur,Chardonnay,92,White,Domaine Drouhin 2015 Arthur Chardonnay (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$35.0,Wine Enthusiest,494
1162,Patricia Green Cellars,2015.0,Estate Vineyard Old Vine,Pinot Noir,92,Red,Patricia Green Cellars 2015 Estate Vineyard Old Vine Pinot Noir (Ribbon Ridge),Ribbon Ridge,Willamette Valley,Oregon,US,$42.0,Wine Enthusiest,423
1163,Evening Land,2012.0,Seven Springs Vineyard,Gamay Noir,86,Red,Evening Land 2012 Seven Springs Vineyard Gamay Noir (Eola-Amity Hills),Eola-Amity Hills,Willamette Valley,Oregon,US,$25.0,Wine Enthusiest,324
1164,Archery Summit,2012.0,Renegade Ridge Estate,Pinot Noir,94,Red,Archery Summit 2012 Renegade Ridge Estate Pinot Noir (Dundee Hills),Dundee Hills,Willamette Valley,Oregon,US,$85.0,Wine Enthusiest,123
1165,Brittan Vineyards,2013.0,,Chardonnay,94,White,Brittan Vineyards 2013 Chardonnay (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$42.0,Wine Enthusiest,425
1166,Cubanisimo Vineyards,2012.0,Rumba,Pinot Noir,86,Red,Cubanisimo Vineyards 2012 Rumba Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$26.0,Wine Enthusiest,110
1167,Archery Summit,2014.0,Premier Cuvée,Pinot Noir,92,Red,Archery Summit 2014 Premier Cuvée Pinot Noir (Willamette Valley),Willamette Valley,Willamette Valley,Oregon,US,$54.0,Wine Enthusiest,123
