price,rating,bottle_name,review_link,source,Designation,Winery,Alcohol,Bottle Size,Category,Date Published,style,vintage,AVA,Region,Province,Country,Varietal
$34,89,Winter's Hill 2009 Estate Pinot Noir (Dundee Hills),https://www.winemag.com/buying-guide/winters-hill-2009-estate-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,Estate,Winter's Hill,14.5%,750 ml,Red,3/1/2013,,2009,Dundee Hills,Willamette Valley,Oregon,US,Pinot Noir
$14,88,Erath 2011 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/erath-2011-pinot-grigio-gris-gris-other/,Wine Enthusiast,,Erath,13%,750 ml,White,3/1/2013,,2011,,Oregon Other,Oregon,US,Pinot Gris
$30,87,Abacela 2009 Tannat (Umpqua Valley),https://www.winemag.com/buying-guide/abacela-2009-other-red-tannat-southern-umpqua-valley/,Wine Enthusiast,,Abacela,14.2%,750 ml,Red,3/1/2013,,2009,Umpqua Valley,Southern Oregon,Oregon,US,Tannat
$28,86,Melrose 2009 Estate Grown Pinotage (Umpqua Valley),https://www.winemag.com/buying-guide/melrose-vineyards-2009-estate-grown-pinotage-southern-umpqua-valley/,Wine Enthusiast,Estate Grown,Melrose,12.3%,750 ml,Red,3/1/2013,,2009,Umpqua Valley,Southern Oregon,Oregon,US,Pinotage
$22,85,Siduri 2011 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/siduri-2011-pinot-noir-willamette-valley/,Wine Enthusiast,,Siduri,13%,750 ml,Red,3/1/2013,,2011,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$48,92,Le Cadeau 2010 Côte Est Pinot Noir (Oregon),https://www.winemag.com/buying-guide/le-cadeau-2010-cote-est-pinot-noir-other/,Wine Enthusiast,Côte Est,Le Cadeau,13.1%,750 ml,Red,12/1/2012,,2010,,Oregon Other,Oregon,US,Pinot Noir
$50,88,Troon 2008 Reserve Syrah (Applegate Valley),https://www.winemag.com/buying-guide/troon-2008-reserve-shiraz-syrah-syrah-southern-applegate-valley/,Wine Enthusiast,Reserve,Troon,14.1%,750 ml,Red,10/1/2012,,2008,Applegate Valley,Southern Oregon,Oregon,US,Syrah
$18,87,Troon 2011 '72 Vermentino (Applegate Valley),https://www.winemag.com/buying-guide/troon-2011-72-italian-white-vermentino-southern-applegate-valley/,Wine Enthusiast,'72,Troon,12%,750 ml,White,10/1/2012, Italian White,2011,Applegate Valley,Southern Oregon,Oregon,US,Vermentino
$22,85,Amalie Robert 2010 Her Silhouette Chardonnay (Willamette Valley),https://www.winemag.com/buying-guide/amalie-robert-2010-her-silhouette-chardonnay-willamette-valley/,Wine Enthusiast,Her Silhouette,Amalie Robert,12.4%,750 ml,White,10/1/2012,,2010,Willamette Valley,Willamette Valley,Oregon,US,Chardonnay
$48,94,Tendril 2009 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/tendril-2009-pinot-noir-willamette-valley/,Wine Enthusiast,,Tendril,14.3%,750 ml,Red,8/1/2012,,2009,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$15,93,The Eyrie Vineyards 2010 Estate Pinot Gris (Dundee Hills),https://www.winemag.com/buying-guide/eyrie-2010-estate-pinot-grigio-gris-gris-willamette-valley-dundee-hills/,Wine Enthusiast,Estate,The Eyrie Vineyards,12.5%,750 ml,White,8/1/2012,,2010,Dundee Hills,Willamette Valley,Oregon,US,Pinot Gris
$25,92,Ken Wright 2010 Pinot Blanc (Willamette Valley),https://www.winemag.com/buying-guide/ken-wright-2010-pinot-blanc-willamette-valley/,Wine Enthusiast,,Ken Wright,12.5%,750 ml,White,6/1/2012,,2010,Willamette Valley,Willamette Valley,Oregon,US,Pinot Blanc
$27,90,Carabella 2009 Dijon 76 Estate Chardonnay (Chehalem Mountains),https://www.winemag.com/buying-guide/carabella-2009-dijon-76-estate-chardonnay-willamette-valley-chehalem-mountains/,Wine Enthusiast,Dijon 76 Estate,Carabella,14.9%,750 ml,White,6/1/2012,,2009,Chehalem Mountains,Willamette Valley,Oregon,US,Chardonnay
$13,89,Wine by Joe 2009 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2009-pinot-noir-other/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,Red,6/1/2012,,2009,,Oregon Other,Oregon,US,Pinot Noir
$14,86,Wine by Joe 2010 Pinot Blanc (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2010-pinot-blanc-other/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,White,6/1/2012,,2010,,Oregon Other,Oregon,US,Pinot Blanc
$14,86,Wine by Joe 2010 Pinot Gris (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2010-pinot-grigio-gris-gris-other/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,White,6/1/2012,,2010,,Oregon Other,Oregon,US,Pinot Gris
$21,86,Abacela 2009 Tempranillo (Southern Oregon),https://www.winemag.com/buying-guide/abacela-2009-tempranillo-southern/,Wine Enthusiast,,Abacela,13.9%,750 ml,Red,6/1/2012,,2009,,Southern Oregon,Oregon,US,Tempranillo
$14,84,Wine by Joe 2010 Chardonnay (Oregon),https://www.winemag.com/buying-guide/wine-by-joe-2010-chardonnay-other/,Wine Enthusiast,,Wine by Joe,13.5%,750 ml,White,6/1/2012,,2010,,Oregon Other,Oregon,US,Chardonnay
$50,92,Pamplin 2008 Proprietary Red Red (Columbia Valley (WA)),https://www.winemag.com/buying-guide/pamplin-2008-proprietary-red-columbia-valley-wa/,Wine Enthusiast,Proprietary Red,Pamplin,14.7%,750 ml,Red,4/1/2012,,2008,Columbia Valley (WA),Columbia Valley,Washington,US,Blend
$16,87,Locati Cellars 2009 Pinot Grigio (Walla Walla Valley (WA)),https://www.winemag.com/buying-guide/locati-cellars-2009-pinot-grigio-gris-grigio-columbia-valley-walla-walla-wa/,Wine Enthusiast,,Locati Cellars,13.7%,750 ml,White,4/1/2012,,2009,Walla Walla Valley (WA),Columbia Valley,Washington,US,Pinot Grigio
$32,94,Scott Paul 2009 La Paulée Pinot Noir (Dundee Hills),https://www.winemag.com/buying-guide/scott-paul-2009-paulee-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,La Paulée,Scott Paul,13.5%,750 ml,Red,3/1/2012,,2009,Dundee Hills,Willamette Valley,Oregon,US,Pinot Noir
$42,94,Archery Summit 2010 AB OVO Pinot Gris (Dundee Hills),https://www.winemag.com/buying-guide/archery-summit-2010-ab-ovo-pinot-grigio-gris-gris-willamette-valley-dundee-hills/,Wine Enthusiast,AB OVO,Archery Summit,13.5%,750 ml,White,3/1/2012,,2010,Dundee Hills,Willamette Valley,Oregon,US,Pinot Gris
$32,90,Illahe 2008 Reserve Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/illahe-2008-reserve-pinot-noir-willamette-valley/,Wine Enthusiast,Reserve,Illahe,13.5%,750 ml,Red,3/1/2012,,2008,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$14,88,Foris 2010 Pinot Blanc (Rogue Valley),https://www.winemag.com/buying-guide/foris-2010-pinot-blanc-southern-rogue-valley/,Wine Enthusiast,,Foris,13.6%,750 ml,White,3/1/2012,,2010,Rogue Valley,Southern Oregon,Oregon,US,Pinot Blanc
$30,87,Firesteed 2007 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/firesteed-2007-pinot-noir-willamette-valley/,Wine Enthusiast,,Firesteed,13%,750 ml,Red,3/1/2012,,2007,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$13,86,Kings Ridge 2010 Riesling (Oregon),https://www.winemag.com/buying-guide/kings-ridge-2010-riesling-other/,Wine Enthusiast,,Kings Ridge,11%,750 ml,White,3/1/2012,,2010,,Oregon Other,Oregon,US,Riesling
$18,92,Yamhill Valley 2009 Riesling (McMinnville),https://www.winemag.com/buying-guide/yamhill-valley-2009-riesling-willamette-valley-mcminnville/,Wine Enthusiast,,Yamhill Valley,10.1%,750 ml,White,12/1/2011,,2009,McMinnville,Willamette Valley,Oregon,US,Riesling
$17,86,Pali 2010 Sunset Rosé (California-Oregon),https://www.winemag.com/buying-guide/pali-2010-sunset-rose-oregon/,Wine Enthusiast,Sunset,Pali,13.8%,750 ml,Rose,11/1/2011,,2010,,,,,Blend
$50,89,Vidon Vineyard 2009 Hans Clone Pommard Pinot Noir (Chehalem Mountains),https://www.winemag.com/buying-guide/vidon-vineyard-2009-hans-clone-pommard-pinot-noir-willamette-valley-chehalem-mountains/,Wine Enthusiast,Hans Clone Pommard,Vidon Vineyard,14.8%,750 ml,Red,10/1/2011,,2009,Chehalem Mountains,Willamette Valley,Oregon,US,Pinot Noir
$36,88,Expression 44° 2009 Pinot Noir (Eola-Amity Hills),https://www.winemag.com/buying-guide/expression-44-2009-pinot-noir-willamette-valley-eola-amity-hills/,Wine Enthusiast,,Expression 44°,14.1%,750 ml,Red,10/1/2011,,2009,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Noir
$62,94,The Eyrie Vineyards 2007 Reserve Pinot Noir (Dundee Hills),https://www.winemag.com/buying-guide/eyrie-2007-reserve-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,Reserve,The Eyrie Vineyards,,750 ml,Red,8/1/2011,,2007,Dundee Hills,Willamette Valley,Oregon,US,Pinot Noir
$39,94,Sineann 2009 Old Vine Zinfandel (Columbia Valley (OR)),https://www.winemag.com/buying-guide/sineann-2009-old-vine-zinfandel-other-columbia-valley-or/,Wine Enthusiast,Old Vine,Sineann,15.1%,750 ml,Red,8/1/2011,,2009,Columbia Valley (OR),Oregon Other,Oregon,US,Zinfandel
$24,92,Seven of Hearts 2009 Crawford Beck Vineyard Chardonnay (Eola-Amity Hills),https://www.winemag.com/buying-guide/seven-hearts-2009-crawford-beck-vineyard-chardonnay-willamette-valley-eola-amity-hills/,Wine Enthusiast,Crawford Beck Vineyard,Seven of Hearts,15.7%,750 ml,White,8/1/2011,,2009,Eola-Amity Hills,Willamette Valley,Oregon,US,Chardonnay
$32,91,Adelsheim 2009 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/adelsheim-2009-pinot-noir-willamette-valley/,Wine Enthusiast,,Adelsheim,13.9%,750 ml,Red,8/1/2011,,2009,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$22,90,Adelsheim 2009 Chardonnay (Willamette Valley),https://www.winemag.com/buying-guide/adelsheim-2009-chardonnay-willamette-valley/,Wine Enthusiast,,Adelsheim,13.8%,750 ml,White,8/1/2011,,2009,Willamette Valley,Willamette Valley,Oregon,US,Chardonnay
$11,88,Waterbrook 2009 Pinot Gris (Columbia Valley (WA)),https://www.winemag.com/buying-guide/waterbrook-2009-pinot-grigio-gris-gris-columbia-valley-wa/,Wine Enthusiast,,Waterbrook,,750 ml,White,7/1/2011,,2009,Columbia Valley (WA),Columbia Valley,Washington,US,Pinot Gris
$24,89,Velocity 2007 Red Wine Red (Rogue Valley),https://www.winemag.com/buying-guide/velocity-2007-red-wine-southern-rogue-valley/,Wine Enthusiast,Red Wine,Velocity,,750 ml,Red,6/1/2011,,2007,Rogue Valley,Southern Oregon,Oregon,US,Blend
$52,88,Torii Mor 2008 Eola-Amity Hills Select Pinot Noir (Eola-Amity Hills),https://www.winemag.com/buying-guide/torii-mor-2008-eola-amity-hills-select-pinot-noir-willamette-valley-eola-amity-hills/,Wine Enthusiast,Eola-Amity Hills Select,Torii Mor,13.6%,750 ml,Red,6/1/2011,,2008,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Noir
$18,87,Foris 2008 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/foris-2008-pinot-noir-other/,Wine Enthusiast,,Foris,,750 ml,Red,6/1/2011,,2008,,Oregon Other,Oregon,US,Pinot Noir
$19,84,Purple Hands 2009 Red Red (Oregon),https://www.winemag.com/buying-guide/purple-hands-2009-red-other/,Wine Enthusiast,Red,Purple Hands,,750 ml,Red,6/1/2011,,2009,,Oregon Other,Oregon,US,Blend
$30,93,Cowhorn 2009 Viognier (Applegate Valley),https://www.winemag.com/buying-guide/cowhorn-2009-viognier-southern-applegate-valley/,Wine Enthusiast,,Cowhorn,,750 ml,White,3/1/2011,,2009,Applegate Valley,Southern Oregon,Oregon,US,Viognier
$75,91,Trisaetum 2008 Estate Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/trisaetum-2008-estate-pinot-noir-willamette-valley/,Wine Enthusiast,Estate,Trisaetum,,750 ml,Red,3/1/2011,,2008,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$100,90,Willamette Valley Vineyards 2008 O'Brien Pinot Noir (Eola-Amity Hills),https://www.winemag.com/buying-guide/willamette-valley-2008-obrien-pinot-noir-willamette-valley-eola-amity-hills/,Wine Enthusiast,O'Brien,Willamette Valley Vineyards,13.3%,750 ml,Red,3/1/2011,,2008,Eola-Amity Hills,Willamette Valley,Oregon,US,Pinot Noir
$100,90,Willamette Valley Vineyards 2008 Fuller Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/willamette-valley-2008-fuller-pinot-noir-willamette-valley/,Wine Enthusiast,Fuller,Willamette Valley Vineyards,13.3%,750 ml,Red,3/1/2011,,2008,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$35,90,Willamette Valley Vineyards 2008 Founders' Reserve Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/willamette-valley-2008-founders-reserve-pinot-noir-willamette-valley/,Wine Enthusiast,Founders' Reserve,Willamette Valley Vineyards,13.1%,750 ml,Red,3/1/2011,,2008,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$35,89,I'M 2007 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/im-2007-pinot-noir-willamette-valley/,Wine Enthusiast,,I'M,,750 ml,Red,3/1/2011,,2007,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$12,89,Kings Ridge 2009 Riesling (Oregon),https://www.winemag.com/buying-guide/kings-ridge-2009-riesling-other/,Wine Enthusiast,,Kings Ridge,,750 ml,White,3/1/2011,,2009,,Oregon Other,Oregon,US,Riesling
$48,89,William Hatcher 2007 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/william-hatcher-2007-pinot-noir-willamette-valley/,Wine Enthusiast,,William Hatcher,,750 ml,Red,3/1/2011,,2007,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$17,88,Lumos 2009 Rudolfo Vineyard Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/lumos-2009-rudolfo-vineyard-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,Rudolfo Vineyard,Lumos,,750 ml,White,3/1/2011,,2009,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$19,87,RouteStock 2009 99W Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/routestock-cellars-2009-99w-pinot-noir-willamette-valley/,Wine Enthusiast,99W,RouteStock,,750 ml,Red,3/1/2011,,2009,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$18,85,Macindoe 2009 Melon de Bourgogne Melon (Yamhill-Carlton),https://www.winemag.com/buying-guide/macindoe-2009-melon-bourgogne-other-white-melon-willamette-valley-yamhill-carlton-district/,Wine Enthusiast,,Macindoe,,750 ml,White,3/1/2011,,2009,Yamhill-Carlton,Willamette Valley,Oregon,US,Melon
$14,85,Castle Rock 2009 Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/castle-rock-2009-pinot-noir-willamette-valley/,Wine Enthusiast,,Castle Rock,,750 ml,Red,3/1/2011,,2009,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$22,94,Dowsett Family 2009 Celilo Vineyard Gewürztraminer (Columbia Gorge (WA)),https://www.winemag.com/buying-guide/dowsett-family-2009-celilo-vineyard-gewurztraminer-other-columbia-gorge-wa/,Wine Enthusiast,Celilo Vineyard,Dowsett Family,,750 ml,White,12/31/2010,,2009,Columbia Gorge (WA),Washington Other,Washington,US,Gewürztraminer
$75,91,Adelsheim 2008 Bryan Creek Vineyard Pinot Noir (Chehalem Mountains),https://www.winemag.com/buying-guide/adelsheim-2008-bryan-creek-vineyard-pinot-noir-willamette-valley-chehalem-mountains/,Wine Enthusiast,Bryan Creek Vineyard,Adelsheim,,750 ml,Red,12/31/2010,,2008,Chehalem Mountains,Willamette Valley,Oregon,US,Pinot Noir
$35,91,Cowhorn 2008 Syrah 74 Syrah (Applegate Valley),https://www.winemag.com/buying-guide/cowhorn-2008-syrah-74-shiraz-syrah-syrah-southern-applegate-valley/,Wine Enthusiast,Syrah 74,Cowhorn,,750 ml,Red,12/31/2010,,2008,Applegate Valley,Southern Oregon,Oregon,US,Syrah
$15,90,Ponzi 2009 Pinot Blanc (Willamette Valley),https://www.winemag.com/buying-guide/ponzi-2009-pinot-blanc-willamette-valley/,Wine Enthusiast,,Ponzi,,750 ml,White,12/31/2010,,2009,Willamette Valley,Willamette Valley,Oregon,US,Pinot Blanc
$20,88,Kestrel 2008 Old Vine Sauvignon Blanc (Columbia Valley (OR)),https://www.winemag.com/buying-guide/kestrel-2008-old-vine-sauvignon-blanc-other-columbia-valley-or/,Wine Enthusiast,Old Vine,Kestrel,,750 ml,White,12/31/2010,,2008,Columbia Valley (OR),Oregon Other,Oregon,US,Sauvignon Blanc
$47,91,Le Cadeau 2008 Côte Est Pinot Noir (Oregon),https://www.winemag.com/buying-guide/le-cadeau-2008-cote-est-pinot-noir-other/,Wine Enthusiast,Côte Est,Le Cadeau,,750 ml,Red,10/1/2010,,2008,,Oregon Other,Oregon,US,Pinot Noir
$25,90,Folin Cellars 2008 Viognier (Rogue Valley),https://www.winemag.com/buying-guide/folin-cellars-2008-viognier-southern-rogue-valley/,Wine Enthusiast,,Folin Cellars,,750 ml,White,10/1/2010,,2008,Rogue Valley,Southern Oregon,Oregon,US,Viognier
$15,90,Illahe 2009 Estate Grüner Veltliner (Willamette Valley),https://www.winemag.com/buying-guide/illahe-2009-estate-gruner-veltliner-willamette-valley/,Wine Enthusiast,Estate,Illahe,,750 ml,White,10/1/2010,,2009,Willamette Valley,Willamette Valley,Oregon,US,Grüner Veltliner
$18,89,Z'IVO 2007 Three White Wine White (Washington-Oregon),https://www.winemag.com/buying-guide/zivo-2007-three-white-wine-washington-oregon/,Wine Enthusiast,Three White Wine,Z'IVO,,750 ml,White,10/1/2010,,2007,,,,,White Blend
$25,89,King Estate 2008 Domaine Pinot Gris (Oregon),https://www.winemag.com/buying-guide/king-estate-2008-domaine-pinot-grigio-gris-gris-other/,Wine Enthusiast,Domaine,King Estate,13%,750 ml,White,10/1/2010,,2008,,Oregon Other,Oregon,US,Pinot Gris
$24,87,Cathedral Ridge 2008 Necessity Red Red (Columbia Valley (OR)),https://www.winemag.com/buying-guide/cathedral-ridge-2008-necessity-red-other-columbia-valley-or/,Wine Enthusiast,Necessity Red,Cathedral Ridge,,750 ml,Red,10/1/2010,,2008,Columbia Valley (OR),Oregon Other,Oregon,US,Blend
$16,85,Abacela NV Vintner's Blend #10 Red Table Wine Red (Southern Oregon),https://www.winemag.com/buying-guide/abacela-nv-vintners-blend-10-red-table-wine-southern/,Wine Enthusiast,Vintner's Blend #10 Red Table Wine,Abacela,,750 ml,Red,10/1/2010,,,,Southern Oregon,Oregon,US,Blend
$26,85,Cathedral Ridge 2008 Pinot Noir (Columbia Valley (OR)),https://www.winemag.com/buying-guide/cathedral-ridge-2008-pinot-noir-other-columbia-valley-or/,Wine Enthusiast,,Cathedral Ridge,,750 ml,Red,10/1/2010,,2008,Columbia Valley (OR),Oregon Other,Oregon,US,Pinot Noir
$20,89,Sineann 2008 Sauvignon Blanc (Marlborough),https://www.winemag.com/buying-guide/sineann-2008-sauvignon-blanc-marlborough/,Wine Enthusiast,,Sineann,13.4%,750 ml,White,9/1/2010,,2008,,,,,Sauvignon Blanc
$30,93,Scott Paul 2007 La Paulée Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/scott-paul-2007-paulee-pinot-noir-willamette-valley/,Wine Enthusiast,La Paulée,Scott Paul,,750 ml,Red,6/1/2010,,2007,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$50,91,Anne Amie 2007 Estate Pinot Noir (Yamhill-Carlton),https://www.winemag.com/buying-guide/anne-amie-2007-estate-pinot-noir-willamette-valley-yamhill-carlton-district/,Wine Enthusiast,Estate,Anne Amie,,750 ml,Red,6/1/2010,,2007,Yamhill-Carlton,Willamette Valley,Oregon,US,Pinot Noir
$16,90,Sineann 2008 Red Table Wine Red (Oregon),https://www.winemag.com/buying-guide/sineann-2008-red-table-wine-other/,Wine Enthusiast,Red Table Wine,Sineann,,750 ml,Red,6/1/2010,,2008,,Oregon Other,Oregon,US,Blend
$25,88,Evening Land 2008 Pinot Noir (Oregon),https://www.winemag.com/buying-guide/evening-land-2008-pinot-noir-other/,Wine Enthusiast,,Evening Land,,750 ml,Red,6/1/2010,,2008,,Oregon Other,Oregon,US,Pinot Noir
$16,88,Brandborg 2008 Pinot Gris (Umpqua Valley),https://www.winemag.com/buying-guide/brandborg-2008-pinot-grigio-gris-gris-southern-umpqua-valley/,Wine Enthusiast,,Brandborg,13.1%,750 ml,White,6/1/2010,,2008,Umpqua Valley,Southern Oregon,Oregon,US,Pinot Gris
$24,93,Thistle 2006 Pinot Noir (Dundee Hills),https://www.winemag.com/buying-guide/thistle-2006-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,,Thistle,,750 ml,Red,4/1/2010,,2006,Dundee Hills,Willamette Valley,Oregon,US,Pinot Noir
$55,91,De Ponte Cellars 2007 Estate Pinot Noir (Dundee Hills),https://www.winemag.com/buying-guide/ponte-cellars-2007-estate-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,Estate,De Ponte Cellars,,750 ml,Red,4/1/2010,,2007,Dundee Hills,Willamette Valley,Oregon,US,Pinot Noir
$25,87,Novy 2008 Blanc de Pinot Noir (Willamette Valley),https://www.winemag.com/buying-guide/novy-2008-blanc-pinot-noir-willamette-valley/,Wine Enthusiast,Blanc de,Novy,,750 ml,White,4/1/2010,,2008,Willamette Valley,Willamette Valley,Oregon,US,Pinot Noir
$27,86,Apolloni 2007 Conti di Val Seriana Soleggio Red (Columbia Valley (OR)),https://www.winemag.com/buying-guide/apolloni-2007-conti-val-seriana-soleggio-red-other-columbia-valley-or/,Wine Enthusiast,Conti di Val Seriana Soleggio,Apolloni,,750 ml,Red,4/1/2010,,2007,Columbia Valley (OR),Oregon Other,Oregon,US,Blend
$12,85,Duck Pond 2008 Pinot Gris (Willamette Valley),https://www.winemag.com/buying-guide/duck-pond-2008-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,,Duck Pond,,750 ml,White,4/1/2010,,2008,Willamette Valley,Willamette Valley,Oregon,US,Pinot Gris
$75,96,Adelsheim 2007 Winderlea Vineyard Pinot Noir (Dundee Hills),https://www.winemag.com/buying-guide/adelsheim-2007-winderlea-vineyard-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,Winderlea Vineyard,Adelsheim,,750 ml,Red,12/31/2009,,2007,Dundee Hills,Willamette Valley,Oregon,US,Pinot Noir
$17,89,Amity 2007 Pinot Blanc (Willamette Valley),https://www.winemag.com/buying-guide/amity-2007-pinot-blanc-willamette-valley/,Wine Enthusiast,,Amity,,750 ml,White,12/31/2009,,2007,Willamette Valley,Willamette Valley,Oregon,US,Pinot Blanc
