,price,rating,bottle_name,region,review_link,source,Price,Designation,Variety,Appellation,Winery,Alcohol,Bottle Size,Category,Date Published,User Avg Rating,Importer
430,$20,87,Left Coast Cellars 2013 White Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/left-coast-cellars-2013-white-pinot-noir-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",['White'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Left Coast Cellars'],['13.4%'],['750 ml'],['White'],['8/1/2014'],['Not rated yet [Add Your Review]'],
431,$5,84,Rascal 2013 Riesling (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/rascal-2013-riesling-willamette-valley/,Wine Enthusiast,"['$5', 'Buy Now']",,['Riesling'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Rascal'],['9.6%'],['750 ml'],['White'],['8/1/2014'],['Not rated yet [Add Your Review]'],
432,$49,93,MacPhail 2011 Pinot Noir (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/macphail-2011-pinot-noir-willamette-valley-eola-amity-hills/,Wine Enthusiast,"['$49', 'Buy Now']",,['Pinot Noir'],"['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['MacPhail'],['12.8%'],['750 ml'],['Red'],['6/1/2014'],['Not rated yet [Add Your Review]'],
433,$29,90,Brick House 2012 Year of the Dragon Gamay Noir (Ribbon Ridge),Willamette Valley,https://www.winemag.com/buying-guide/brick-house-2012-year-dragon-gamay-noir-willamette-valley-ribbon-ridge/,Wine Enthusiast,"['$29', 'Buy Now']",['Year of the Dragon'],"['Gamay Noir', ' Gamay']","['Ribbon Ridge', ' Willamette Valley', ' Oregon', ' US']",['Brick House'],['14.1%'],['750 ml'],['Red'],['6/1/2014'],['Not rated yet [Add Your Review]'],
434,$30,89,Maison L'Envoyé 2012 Two Messengers Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/maison-lenvoye-2012-two-messengers-pinot-noir-willamette-valley/,Wine Enthusiast,"['$30', 'Buy Now']",['Two Messengers'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']","[""Maison L'Envoyé""]",['13.6%'],['750 ml'],['Red'],['6/1/2014'],['Not rated yet [Add Your Review]'],
435,$22,88,A Blooming Hill Vineyard 2011 Pinot Noir (Chehalem Mountains),Willamette Valley,https://www.winemag.com/buying-guide/a-blooming-hill-vineyard-2011-pinot-noir-willamette-valley-chehalem-mountains/,Wine Enthusiast,"['$22', 'Buy Now']",,['Pinot Noir'],"['Chehalem Mountains', ' Willamette Valley', ' Oregon', ' US']",['A Blooming Hill Vineyard'],['12.7%'],['750 ml'],['Red'],['6/1/2014'],['Not rated yet [Add Your Review]'],
436,$50,94,Lachini 2011 La Cruz Vineyard Pinot Noir (Sonoma Coast),Sonoma,https://www.winemag.com/buying-guide/lachini-2011-cruz-vineyard-pinot-noir-sonoma-coast/,Wine Enthusiast,"['$50', 'Buy Now']",['La Cruz Vineyard'],['Pinot Noir'],"['Sonoma Coast', ' Sonoma', ' California', ' US']",['Lachini'],['13.9%'],['750 ml'],['Red'],['5/1/2014'],['Not rated yet [Add Your Review]'],
437,$30,94,Rex Hill 2012 Jacob-Hart Vineyard Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/rex-hill-2012-jacob-hart-vineyard-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$30', 'Buy Now']",['Jacob-Hart Vineyard'],['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Rex Hill'],['14%'],['750 ml'],['White'],['4/1/2014'],['Not rated yet [Add Your Review]'],
438,$24,89,Oak Knoll 2008 Red Hill Vineyard Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/oak-knoll-2008-red-hill-vineyard-pinot-noir-other/,Wine Enthusiast,"['$24', 'Buy Now']",['Red Hill Vineyard'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Oak Knoll'],['N/A'],['750 ml'],['Red'],['4/1/2014'],['Not rated yet [Add Your Review]'],
439,$20,88,Purple Hands 2012 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/purple-hands-2012-pinot-noir-willamette-valley/,Wine Enthusiast,"['$20', 'VivinoWine.com']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Purple Hands'],['13%'],['750 ml'],['Red'],['4/1/2014'],['Not rated yet [Add Your Review]'],
440,$30,93,Ponzi 2011 Reserve Chardonnay (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/ponzi-2011-reserve-chardonnay-willamette-valley/,Wine Enthusiast,"['$30', 'Buy Now']",['Reserve'],['Chardonnay'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Ponzi'],['13.3%'],['750 ml'],['White'],['2/1/2014'],['Not rated yet [Add Your Review]'],
441,$50,91,Lemelson 2011 Jerome Reserve Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/lemelson-2011-jerome-reserve-pinot-noir-willamette-valley/,Wine Enthusiast,"['$50', 'Buy Now']",['Jerome Reserve'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Lemelson'],['13.5%'],['750 ml'],['Red'],['2/1/2014'],['Not rated yet [Add Your Review]'],
442,$15,86,Château Bianca 2012 Pinot Gris (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/chateau-bianca-2012-pinot-grigio-gris-gris-willamette-valley/,Wine Enthusiast,"['$15', 'Buy Now']",,['Pinot Gris'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Château Bianca'],['13%'],['750 ml'],['White'],['2/1/2014'],['Not rated yet [Add Your Review]'],
443,$24,90,Chehalem 2012 Ridgecrest Vineyards Grüner Veltliner (Ribbon Ridge),Willamette Valley,https://www.winemag.com/buying-guide/chehalem-2012-ridgecrest-gruner-veltliner-willamette-valley-ribbon-ridge/,Wine Enthusiast,"['$24', 'Buy Now']",['Ridgecrest Vineyards'],['Grüner Veltliner'],"['Ribbon Ridge', ' Willamette Valley', ' Oregon', ' US']",['Chehalem'],['14.4%'],['750 ml'],['White'],['12/1/2013'],['Not rated yet [Add Your Review]'],
444,$14,88,ENSO NV Resonate White #5 Pinot Gris (Washington-Oregon),US,https://www.winemag.com/buying-guide/enso-nv-resonate-white-5-pinot-grigio-gris-gris-washington-oregon/,Wine Enthusiast,"['$14', 'Buy Now']",['Resonate White #5'],['Pinot Gris'],"['Washington-Oregon', ' US']",['ENSO'],['12.1%'],['750 ml'],['White'],['12/1/2013'],['Not rated yet [Add Your Review]'],
445,$15,86,Abacela NV Vintner's Blend #13 Red Table Wine Red (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-nv-vintners-blend-13-red-table-wine-southern/,Wine Enthusiast,"['$15', 'Buy Now']","[""Vintner's Blend #13 Red Table Wine""]","['Red Blends', ' Red Blends']","['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['13.5%'],['750 ml'],['Red'],['12/1/2013'],['Not rated yet [Add Your Review]'],
446,N/A,91,WillaKenzie Estate 2011 Estate Grown Pinot Blanc (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willakenzie-estate-2011-grown-pinot-blanc-willamette-valley/,Wine Enthusiast,"['N/A', 'Buy Now']",['Estate Grown'],['Pinot Blanc'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['WillaKenzie Estate'],['13.5%'],['750 ml'],['White'],['10/1/2013'],['Not rated yet [Add Your Review]'],
447,$52,89,Echo Ridge 2010 Merlot (Columbia Valley (OR)),Oregon Other,https://www.winemag.com/buying-guide/echo-ridge-2010-merlot-other-columbia-valley-or/,Wine Enthusiast,"['$52', 'Buy Now']",,['Merlot'],"['Columbia Valley (OR)', ' Oregon Other', ' Oregon', ' US']",['Echo Ridge'],['14.5%'],['750 ml'],['Red'],['10/1/2013'],['Not rated yet [Add Your Review]'],
448,$40,89,ENSO 2011 Bieze Vineyard The Prince Pinot-Chardonnay (Eola-Amity Hills),Willamette Valley,https://www.winemag.com/buying-guide/enso-2011-bieze-vineyard-prince-white-blend-pinot-chardonnay-willamette-valley-eola-amity-hills/,Wine Enthusiast,"['$40', 'Buy Now']",['Bieze Vineyard The Prince'],"['Pinot-Chardonnay', ' White Blend']","['Eola-Amity Hills', ' Willamette Valley', ' Oregon', ' US']",['ENSO'],['12.9%'],['750 ml'],['Red'],['10/1/2013'],['Not rated yet [Add Your Review]'],
449,$26,88,Kramer 2010 Brut Sparkling (Oregon),Oregon Other,https://www.winemag.com/buying-guide/kramer-2010-brut-sparkling-other/,Wine Enthusiast,"['$26', 'Buy Now']",['Brut'],"['Sparkling Blend', ' Sparkling']","['Oregon', ' Oregon Other', ' Oregon', ' US']",['Kramer'],['12.5%'],['750 ml'],['Sparkling'],['10/1/2013'],['Not rated yet [Add Your Review]'],
450,$13,88,A to Z 2012 Chardonnay (Oregon),Oregon Other,https://www.winemag.com/buying-guide/a-to-z-2012-chardonnay-other/,Wine Enthusiast,"['$13', 'Buy Now']",,['Chardonnay'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['A to Z'],['13%'],['750 ml'],['White'],['10/1/2013'],['Not rated yet [Add Your Review]'],
451,$20,89,Sineann 2012 Riesling (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/sineann-2012-riesling-willamette-valley/,Wine Enthusiast,"['$20', 'Buy Now']",,['Riesling'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Sineann'],['8%'],['750 ml'],['White'],['8/1/2013'],['Not rated yet [Add Your Review]'],
452,$14,86,Windy Bay 2011 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/windy-bay-2011-pinot-noir-other/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Windy Bay'],['12%'],['750 ml'],['Red'],['8/1/2013'],['Not rated yet [Add Your Review]'],
453,$70,94,King Estate 2009 Domaine Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/king-estate-2009-domaine-pinot-noir-other/,Wine Enthusiast,"['$70', 'Buy Now']",['Domaine'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['King Estate'],['13%'],['750 ml'],['Red'],['7/1/2013'],['Not rated yet [Add Your Review]'],
454,$27,87,King Estate 2011 Signature Collection Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/king-estate-2011-signature-collection-pinot-noir-other/,Wine Enthusiast,"['$27', 'Buy Now']",['Signature Collection'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['King Estate'],['13%'],['750 ml'],['Red'],['7/1/2013'],['Not rated yet [Add Your Review]'],
455,$30,87,Willamette Valley Vineyards 2010 Estate Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/willamette-valley-2010-estate-pinot-noir-willamette-valley/,Wine Enthusiast,"['$30', 'Buy Now']",['Estate'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Willamette Valley Vineyards'],['13%'],['750 ml'],['Red'],['7/1/2013'],['Not rated yet [Add Your Review]'],
456,$18,87,Season 2012 Transparency White Table Wine White (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/season-2012-transparency-white-table-wine-southern/,Wine Enthusiast,"['$18', 'Buy Now']",['Transparency White Table Wine'],['White Blend'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Season'],['N/A'],['750 ml'],['White'],['6/1/2013'],['Not rated yet [Add Your Review]'],
457,$21,83,Pali 2011 Alphabets Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/pali-2011-alphabets-pinot-noir-willamette-valley/,Wine Enthusiast,"['$21', 'Buy Now']",['Alphabets'],['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Pali'],['13.3%'],['750 ml'],['Red'],['6/1/2013'],['Not rated yet [Add Your Review]'],
458,$80,95,Bergström 2010 Sigrid Chardonnay (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/bergstrom-2010-sigrid-chardonnay-willamette-valley/,Wine Enthusiast,"['$80', 'Buy Now']",['Sigrid'],['Chardonnay'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Bergström'],['14.1%'],['750 ml'],['White'],['3/1/2013'],['Not rated yet [Add Your Review]'],
459,$34,89,Winter's Hill 2009 Estate Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/winters-hill-2009-estate-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$34', 'Buy Now']",['Estate'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']","[""Winter's Hill""]",['14.5%'],['750 ml'],['Red'],['3/1/2013'],['Not rated yet [Add Your Review]'],
460,$14,88,Erath 2011 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/erath-2011-pinot-grigio-gris-gris-other/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Erath'],['13%'],['750 ml'],['White'],['3/1/2013'],['Not rated yet [Add Your Review]'],
461,$30,87,Abacela 2009 Tannat (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2009-other-red-tannat-southern-umpqua-valley/,Wine Enthusiast,"['$30', 'Buy Now']",,"['Tannat', ' Other Red']","['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['14.2%'],['750 ml'],['Red'],['3/1/2013'],['Not rated yet [Add Your Review]'],
462,$28,86,Melrose 2009 Estate Grown Pinotage (Umpqua Valley),Southern Oregon,https://www.winemag.com/buying-guide/melrose-vineyards-2009-estate-grown-pinotage-southern-umpqua-valley/,Wine Enthusiast,"['$28', 'Buy Now']",['Estate Grown'],['Pinotage'],"['Umpqua Valley', ' Southern Oregon', ' Oregon', ' US']",['Melrose'],['12.3%'],['750 ml'],['Red'],['3/1/2013'],['Not rated yet [Add Your Review]'],
463,$22,85,Siduri 2011 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/siduri-2011-pinot-noir-willamette-valley/,Wine Enthusiast,"['$22', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Siduri'],['13%'],['750 ml'],['Red'],['3/1/2013'],['Not rated yet [Add Your Review]'],
464,$48,92,Le Cadeau 2010 Côte Est Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/le-cadeau-2010-cote-est-pinot-noir-other/,Wine Enthusiast,"['$48', 'Buy Now']",['Côte Est'],['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Le Cadeau'],['13.1%'],['750 ml'],['Red'],['12/1/2012'],['Not rated yet [Add Your Review]'],
465,$50,88,Troon 2008 Reserve Syrah (Applegate Valley),Southern Oregon,https://www.winemag.com/buying-guide/troon-2008-reserve-shiraz-syrah-syrah-southern-applegate-valley/,Wine Enthusiast,"['$50', 'Buy Now']",['Reserve'],['Syrah'],"['Applegate Valley', ' Southern Oregon', ' Oregon', ' US']",['Troon'],['14.1%'],['750 ml'],['Red'],['10/1/2012'],['Not rated yet [Add Your Review]'],
466,$18,87,Troon 2011 '72 Vermentino (Applegate Valley),Southern Oregon,https://www.winemag.com/buying-guide/troon-2011-72-italian-white-vermentino-southern-applegate-valley/,Wine Enthusiast,"['$18', 'Buy Now']","[""'72""]","['Vermentino', ' Italian White']","['Applegate Valley', ' Southern Oregon', ' Oregon', ' US']",['Troon'],['12%'],['750 ml'],['White'],['10/1/2012'],['Not rated yet [Add Your Review]'],
467,$22,85,Amalie Robert 2010 Her Silhouette Chardonnay (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/amalie-robert-2010-her-silhouette-chardonnay-willamette-valley/,Wine Enthusiast,"['$22', 'Buy Now']",['Her Silhouette'],['Chardonnay'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Amalie Robert'],['12.4%'],['750 ml'],['White'],['10/1/2012'],['Not rated yet [Add Your Review]'],
468,$48,94,Tendril 2009 Pinot Noir (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/tendril-2009-pinot-noir-willamette-valley/,Wine Enthusiast,"['$48', 'Buy Now']",,['Pinot Noir'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Tendril'],['14.3%'],['750 ml'],['Red'],['8/1/2012'],['Not rated yet [Add Your Review]'],
469,$15,93,The Eyrie Vineyards 2010 Estate Pinot Gris (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/eyrie-2010-estate-pinot-grigio-gris-gris-willamette-valley-dundee-hills/,Wine Enthusiast,"['$15', 'Buy Now']",['Estate'],['Pinot Gris'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['The Eyrie Vineyards'],['12.5%'],['750 ml'],['White'],['8/1/2012'],['Not rated yet [Add Your Review]'],
470,$25,92,Ken Wright 2010 Pinot Blanc (Willamette Valley),Willamette Valley,https://www.winemag.com/buying-guide/ken-wright-2010-pinot-blanc-willamette-valley/,Wine Enthusiast,"['$25', 'Buy Now']",,['Pinot Blanc'],"['Willamette Valley', ' Willamette Valley', ' Oregon', ' US']",['Ken Wright'],['12.5%'],['750 ml'],['White'],['6/1/2012'],['Not rated yet [Add Your Review]'],
471,$27,90,Carabella 2009 Dijon 76 Estate Chardonnay (Chehalem Mountains),Willamette Valley,https://www.winemag.com/buying-guide/carabella-2009-dijon-76-estate-chardonnay-willamette-valley-chehalem-mountains/,Wine Enthusiast,"['$27', 'Buy Now']",['Dijon 76 Estate'],['Chardonnay'],"['Chehalem Mountains', ' Willamette Valley', ' Oregon', ' US']",['Carabella'],['14.9%'],['750 ml'],['White'],['6/1/2012'],['Not rated yet [Add Your Review]'],
472,$13,89,Wine by Joe 2009 Pinot Noir (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2009-pinot-noir-other/,Wine Enthusiast,"['$13', 'Buy Now']",,['Pinot Noir'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['Red'],['6/1/2012'],['Not rated yet [Add Your Review]'],
473,$14,86,Wine by Joe 2010 Pinot Blanc (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2010-pinot-blanc-other/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Blanc'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['White'],['6/1/2012'],['Not rated yet [Add Your Review]'],
474,$14,86,Wine by Joe 2010 Pinot Gris (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2010-pinot-grigio-gris-gris-other/,Wine Enthusiast,"['$14', 'Buy Now']",,['Pinot Gris'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['White'],['6/1/2012'],['Not rated yet [Add Your Review]'],
475,$21,86,Abacela 2009 Tempranillo (Southern Oregon),Southern Oregon,https://www.winemag.com/buying-guide/abacela-2009-tempranillo-southern/,Wine Enthusiast,"['$21', 'Buy Now']",,['Tempranillo'],"['Southern Oregon', ' Southern Oregon', ' Oregon', ' US']",['Abacela'],['13.9%'],['750 ml'],['Red'],['6/1/2012'],['Not rated yet [Add Your Review]'],
476,$14,84,Wine by Joe 2010 Chardonnay (Oregon),Oregon Other,https://www.winemag.com/buying-guide/wine-by-joe-2010-chardonnay-other/,Wine Enthusiast,"['$14', 'Buy Now']",,['Chardonnay'],"['Oregon', ' Oregon Other', ' Oregon', ' US']",['Wine by Joe'],['13.5%'],['750 ml'],['White'],['6/1/2012'],['Not rated yet [Add Your Review]'],
477,$50,92,Pamplin 2008 Proprietary Red Red (Columbia Valley (WA)),Columbia Valley,https://www.winemag.com/buying-guide/pamplin-2008-proprietary-red-columbia-valley-wa/,Wine Enthusiast,"['$50', 'Buy Now']",['Proprietary Red'],['Bordeaux-style Red Blend'],"['Columbia Valley (WA)', ' Columbia Valley', ' Washington', ' US']",['Pamplin'],['14.7%'],['750 ml'],['Red'],['4/1/2012'],['Not rated yet [Add Your Review]'],
478,$16,87,Locati Cellars 2009 Pinot Grigio (Walla Walla Valley (WA)),Columbia Valley,https://www.winemag.com/buying-guide/locati-cellars-2009-pinot-grigio-gris-grigio-columbia-valley-walla-walla-wa/,Wine Enthusiast,"['$16', 'Buy Now']",,['Pinot Grigio'],"['Walla Walla Valley (WA)', ' Columbia Valley', ' Washington', ' US']",['Locati Cellars'],['13.7%'],['750 ml'],['White'],['4/1/2012'],['Not rated yet [Add Your Review]'],
479,$32,94,Scott Paul 2009 La Paulée Pinot Noir (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/scott-paul-2009-paulee-pinot-noir-willamette-valley-dundee-hills/,Wine Enthusiast,"['$32', 'Buy Now']",['La Paulée'],['Pinot Noir'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Scott Paul'],['13.5%'],['750 ml'],['Red'],['3/1/2012'],['Not rated yet [Add Your Review]'],
480,$42,94,Archery Summit 2010 AB OVO Pinot Gris (Dundee Hills),Willamette Valley,https://www.winemag.com/buying-guide/archery-summit-2010-ab-ovo-pinot-grigio-gris-gris-willamette-valley-dundee-hills/,Wine Enthusiast,"['$42', 'Buy Now']",['AB OVO'],['Pinot Gris'],"['Dundee Hills', ' Willamette Valley', ' Oregon', ' US']",['Archery Summit'],['13.5%'],['750 ml'],['White'],['3/1/2012'],['Not rated yet [Add Your Review]'],
