author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated,place_id
Adam Neumeier,https://www.google.com/maps/contrib/116441704185363315141/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0fJF0tq55ltuO5XF9U0NDsMdEgYl9AMhqH1EI2=s128-c0x00000000-cc-rp-mo-ba3,5,6 months ago,"If you are looking for a place with friendly staff, an amazing view of Mt. Hood, and even better wine this is the place! The tasting room is beautiful, with large windows and lots of natural light for a cozy experience on days when it is raining.  On sunny days, the deck is wonderful. Sidereus is a must stop when wine tasting!",1650823269,False,ChIJrc2KGVgXlVQRQ0F1VM9-d4E
Matt Reed,https://www.google.com/maps/contrib/104604134772776270565/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0R-WqPbzJ1orD2CUogAleSLU9oo19WMPmxL2bY=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,Love Blue Mountain Cider! Always a stop when passing though the area. Great creative flavors. Outdoor sipping. Great place.,1624631175,False,ChIJsxjaYrVEolQR7lz1cFg37dw
Zach Hudson,https://www.google.com/maps/contrib/100988956174880289758/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu91G8wcqp0xf_YNb-QxW94lqOpkuM3S2o0Q4aZH2A=s128-c0x00000000-cc-rp-mo-ba3,5,4 years ago,Quaint private vineyard in the Eola hills outside Amity. With only a few acres of Pino noir they sell to a small private label.,1511327512,False,ChIJXbUdl_FRlVQR9MS7QlEs6Io
ebluefairy,https://www.google.com/maps/contrib/110957688426577469798/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9bU1X2k9vpADOiMN1drmgGAUiov_d5YgjfyRV9eQ=s128-c0x00000000-cc-rp-mo,3,in the last week,"Several months ago a friend took me here to experience the wonderful wine. I had a glass of the Estate Chardonnay Eola-Amity Hills. It was sooo amazingly wonderful.

I bought a bottle of it, which is the most I have ever spent on a bottle, but it was that amazing, and I wanted to share with my friends.
I recently opened it and shared and it was good....but not the same taste as the one I enjoyed there. My bottle was a 2017.
A friend of mine had the same experience after opening their bottle. Perhaps we were given a different year than the one we tried and although it was good it was not the same as the extraordinary one I enjoyed  there. Next time I will make sure to get the same year that I am tasting.",1667249534,False,ChIJTQl1eZ5UlVQRV8qLKvhmJg0
Scott Cuthbert,https://www.google.com/maps/contrib/105188361582577371444/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu0XJfoIlmkLyWl5om5YxYAy3Anezk8LV4nw8_SM=s128-c0x00000000-cc-rp-mo-ba5,4,4 months ago,Very hospitalable. Not my favorite wines but the sparkling rosé was delicious and each pinot noir is very unique and interesting. The access getting out of the winery is very difficult at the end of a weekday which would benefit from traffic modifications like roundabouts.,1656689969,False,ChIJffprYLJGlVQR2EpHc4SuicA
john myers,https://www.google.com/maps/contrib/100883442097486672750/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2hx2L3_LhYcQoNYMxs7XWAPExXuxyrg_4ZhP6R=s128-c0x00000000-cc-rp-mo,5,3 years ago,It was great everything was fine.,1555909271,False,ChIJo8pAtsslyVQR1Rmv8DXZc5w
Ashley M,https://www.google.com/maps/contrib/110798143497672896416/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu0ZUZIE7xs6-T_zhZaP46BmHIh6a61vS8IXAGnJ=s128-c0x00000000-cc-rp-mo,2,a year ago,,1634309064,False,ChIJN7ztCt2bz1QRnC6ZMmvbyG0
Sonya C,https://www.google.com/maps/contrib/114073428148522876465/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3s_dl8OFRzkMvB-2fZuj-FAMTOEIKAYxxjFp9t=s128-c0x00000000-cc-rp-mo,5,4 months ago,What a great family owned winery.  So great!!! A gem in the valley,1656737025,False,ChIJ0WqRrXv7v1QRRW4uXuXu8s8
Sean & Michele M,https://www.google.com/maps/contrib/100172291433369855772/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9s9FJ6Vw3g3wnGIE2Q1bBJ56FalKn0TtqCzCqa=s128-c0x00000000-cc-rp-mo-ba3,5,4 years ago,"I went with a group for a tasting and luncheon. We tasted the Rosé, Pinot Gris, Pinot Noir, and the Syrah. I ended up sending a bottle of Pinot Noir to a friend back home and purchasing a glass of Chardonnay for myself.
I'm not sure which was more lovely, the views or the wines. Even without adding alcohol, this place promotes inner peace. If you have the opportunity, you really do need to sit on the patio and take in the view with a glass of your favorite wine. The pictures I took really don't do this place justice. Seriously. If you get a chance, go see this place.
I can't seem to get the pictures in the order I want them, so I added captions.",1534519388,False,ChIJb6d3LS1wlVQRNYlY_kDNze8
SD gamer,https://www.google.com/maps/contrib/111338815854563005679/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2JAmNCAR06GyjuYjOv-VxbpSPG57TLvdEjSJXB=s128-c0x00000000-cc-rp-mo,5,6 years ago,"Small, out of the way winery. So worth the visit. Small tasting room and parking so can't accommodate many people. We went on a Saturday in the winter and were the only ones there. Many locals had never even heard of this winery but you simply can't miss it! We loved every single wine we tasted (they don't charge for tastings) and took home several bottles. Debra, who was pouring, was exceptionally knowledgeable and friendly. She even whipped up some dip and crackers for us to nibble on (made with their own mustard). We could have stayed for hours.",1454696663,False,ChIJ5yZ9S6A_xFQRKPmBim_gPkU
Emily Kalenius,https://www.google.com/maps/contrib/104946978700125842820/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu99xJcGT3Z7k0-KqGuuw4mMGhcqqqbruh2pcy870w=s128-c0x00000000-cc-rp-mo,1,a year ago,"We have purchased wine from this winery many times and enjoy their products. Today we arrived at 5:39. The website and the server confirmed they close at 6 pm but They refused to serve us despite arriving more than 20 minute prior to closure. This was a very sad. The rude disposition of the employee was also unfortunate.
We love to support local businesses but if they stop serving 20 minutes prior to closure it would
Be nice if they advertised this as we drove 30 minutes to patronize their establishment:(",1627261001,False,ChIJzd0nYwkCwFQRHiV267ogaRY
Cameron Rowland,https://www.google.com/maps/contrib/116410786171526212430/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu1YSyatuk2_KFHQokANNpGoVeDY7CvzTWt1ETk=s128-c0x00000000-cc-rp-mo,5,3 years ago,Great Winery! Very friendly and a good environment to try some wines. The outside seating was fantastic and they provided great service. The pricing is very reasonable. They have outside games as well that are fun to pass the time. Overall its a great environment and you should definitely check it out!,1563912898,False,ChIJ193bfNCp6lQRSpMFXAXMMG0
Mitch Weigel,https://www.google.com/maps/contrib/101964272606009041626/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-HqlpzNNIxS-r_v_mJ9q0C1OTiDzzU6x6y5mEPCQ=s128-c0x00000000-cc-rp-mo,5,3 months ago,First time visiting Andante Vinyard today. Had an enjoyable visit.  Has a very high-end feel but a relaxed environment.  Good wine and excellent food. Soon to have a new covered patio with outdoor kitchen.  I recommend checking them out.,1657850550,False,ChIJr4YbaXmr6lQRnl2_TVsUBnY
Jon Calhoun,https://www.google.com/maps/contrib/112926489493498972328/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9xIi2HWKihJB7JHV2T_wVCVR0t7wFCAvXNyH49HQ=s128-c0x00000000-cc-rp-mo,5,5 years ago,"This vineyard is it. Zenith Vineyard embodies all that you could ever envision of a vineyard settled in the midst of the Willamette Valley.

When you stroll in, the courtyard is meticulous, the vines are perfectly planted and the venue itself channels a French countryside from the past. Of course, the Valley is chock-full of stunning vineyards. What sold us though, is the people. Kari and Tim are outstanding. Communication was flawless, our every need was met, and never did we feel that we were infringing upon the space; no matter how minuscule the request.

Zenith will awe you with the aesthetics, it is stunning; but, the real hidden gem is the people who make it.",1484875437,False,ChIJkUiVM5RUlVQRG06EOKskwdU
Douglas Gates,https://www.google.com/maps/contrib/116120170231495554371/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3WvSq16VlnxNJi2TBQn23KyQTzeonm5owWET4L=s128-c0x00000000-cc-rp-mo,5,5 years ago,Large group of shriners from Lincoln NE. Owners were very warm and generous. Great wine and food. Highly reccomended.,1504918908,False,ChIJh8FmphYewVQR40iBHtCMMF0
Dayna Del Mar,https://www.google.com/maps/contrib/100070858094963289342/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_MYAefm0TvQcLcnMz1cfpGYqu_T5vOEyH8VM30Mg=s128-c0x00000000-cc-rp-mo-ba4,5,6 years ago,"Super friendly, top notch staff with great wine knowledge! Love, love, love their oaked, delicious 2013 Guadalupe Pinot Gris. Seriously, I didn't know such a thing existed and it changed my life! Really cute wine tasting room with generous cheese platters and locally displayed art.",1471922486,False,ChIJibeHC8I_lVQRRUEMX0sGxnk
Kelly Schwarze,https://www.google.com/maps/contrib/109518428257898541203/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-L7qggJpk2HMTJmRUdyTdVE802yRubkYP6JGnMjA=s128-c0x00000000-cc-rp-mo,5,2 years ago,"Well worth the trip downtown to hang at The Crick PDX!

With reservations required we felt so safe doing a tasting, as we had the place to ourselves. The staff and owner were friendly and made us feel right at home.

The wines we tasted were delish, especially Track 1 Menage Blanc. I'lll be back soon to refill that bottle of Menage Blanc!! $5 off a refill?! That's going to be dangerous.",1603496215,False,ChIJezhLIvEJlVQRtoiozKCPkW8
Stacey Calice,https://www.google.com/maps/contrib/112803416222425331733/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-Ajz2FEkPeqKlQ3plo1oYi2QNetZ28DCnrrzEzmw=s128-c0x00000000-cc-rp-mo,5,2 months ago,"We loved our visit with Joel and Laurie! The wines are awesome but the intimate setting and the sharing of knowledge was what made this stellar. We learned so much from them both.
The setting is lovely. Their approach is relaxed and down to earth. Laurie and Joel are very approachable and real. They really do make you feel comfortable, like you are already friends, even though you just met.
And the wines! Spectacular. We went to several wineries in the area, but this was the only wine club we joined. Highly recommend booking a reservation for a tasting. This was a highlight to our weekend! Thanks Laurie and Joel! We will be back!",1659979292,False,ChIJzy6hUCVIlVQRQSJ3aM-oT3E
Guillaume Thibault,https://www.google.com/maps/contrib/109429137995753290509/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8w0npVGacwfazDf3JuGGlG947YIpSIOzs-sWcs=s128-c0x00000000-cc-rp-mo-ba3,1,3 months ago,"We were doing a discovery weekend tour to find good new pinot noir for our cave and subscribe memberships, so we decided to make a reservation for a tasting.
The reservation was really easy as they had openings all day long, but it's not what we were told when we arrived:
- we first sat outside, but we were told to move because they were ""expecting a group""
- we could not seat elsewhere outside because there was no shade and it was noon.
- we asked to move two seats about three feet to be in the shade and our request was rejected.
- charcuterie board was not available as you have to pre-order them 24 hours beforehand.
The person was just highly unpleasant and made us feel we were not welcome.
We simply left without tasting.
We went to two wineries close by and has a wonderful rest of our day.
Worst tasting experience every.",1659865422,False,ChIJs8lYqgVLlVQR11eksO7l_-k
Susan Bagrationoff,https://www.google.com/maps/contrib/105944883103710099871/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-TvKrNg7e1Bt3_qrorXEpbvbCWaoUpA3Fnl2wv=s128-c0x00000000-cc-rp-mo,5,6 months ago,This such a wonderful winery to visit! The wine maker is so attentive to her guests and is incredibly personable. The wines are delicious too! Make sure to add Lashelle Wines to your wine adventure.,1649697789,False,ChIJiVTjSD0PkFQRzlYJnyX0WC4
Eric Villman,https://www.google.com/maps/contrib/112110670109465904757/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9e1M5cpwDWiO2OOLc6JrEzVex0-NIyU6PtSCQnSw=s128-c0x00000000-cc-rp-mo-ba3,5,2 months ago,"Nice tasting room a bit off the path. If you know where Champoeg park is, it's right near that.
Beautiful tasting area, a rustically decorated modern barn. The wine was enjoyable with a comprehensive selection for their tasting menu. They have a very impressive selection of charcuterie items.",1660774655,False,ChIJo2XmyitolVQRbXHbCFguAdU
preston garrett,https://www.google.com/maps/contrib/109989928045198395902/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9ElWux-BRSwmCihLOwynFThKi08yv43ciOaVSU=s128-c0x00000000-cc-rp-mo,1,3 years ago,Could not  find it here. But longsword here was nice. I believe the gal there was maddie she was very nice and helpful.,1557008818,False,ChIJiYMYzk-bz1QR5DRe2A9r9pg
Kent Bowman,https://www.google.com/maps/contrib/103587380402809602814/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu2W_GUxSyYfEIjbRSqOX6tNmC0-tHAzUjW_Bk4r=s128-c0x00000000-cc-rp-mo,4,2 years ago,,1596288710,False,ChIJc3PSh2tplVQRX3_KQoQRoOQ
Evan Landman,https://www.google.com/maps/contrib/114462024019440543421/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-oODngGsKAIJCwxY1t1-3wGqUw8MZnxF1EkmN53A=s128-c0x00000000-cc-rp-mo-ba4,5,8 months ago,"This is a delightful restaurant in a very sleek, modern space with tons of outdoor touches that tie into the parent brand Snow Peak. The small menu covers an array of upscale modernized izakaya offerings- some of the highlights where perfect crisp chicken karaage, as well as pork belly swimming in a complex sweet-salty soy broth. Most of the menu items were in the $15-20 range, and a dinner of about 5-6 things made for a substantial meal for two and honestly felt like a good value in comparison to a lot of other high-end options these days.",1644941406,False,ChIJafdV6qIJlVQRa_jwp2yo3OM
samantha konikoff,https://www.google.com/maps/contrib/116151533731813872379/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9yp01gBg3mSPmtRV2H9al18-jTiLmm7QzDDM_cbw=s128-c0x00000000-cc-rp-mo,5,3 months ago,This place was amazing! What a nice surprise to make a stop to charge our car and get an amazing lunch while we waited. The loaded fries have been renamed in our family to the “Just One More” because we couldn’t stop! Wish we lived closer to go back again soon.,1658524217,False,ChIJ-zfS-Kb3wFQR76Ls6oSY6YQ
Graham M,https://www.google.com/maps/contrib/117236778880737385525/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9R6cqusqTP-FwR7namHLOUl3puPzAeaKOtGHUXOA=s128-c0x00000000-cc-rp-mo-ba4,5,2 months ago,"Simply breathtaking. Incredible wine for all types of people with breath taking views!

The culinary program here is remarkable. You can go for a standard tasting and order from a small pantry menu. This menu is much more then just charcuteries (which they have too), great option for lunch.

They also offer a Provisions tasting which is multi courses all sourced from their biodynamic farm. The quality of ingredients is wonderful and rotates seasonally.

There sparkling brute rose is one of my favorites. Post tasting you can see stunning 360 views of the valley. Soter is some special for sure.",1661789674,False,ChIJTU2OG5w4lVQRrDuNGLmBUbM
Elena Flynn,https://www.google.com/maps/contrib/113424079421375040924/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9t4gv8UP6ff53IZyeYiM05q9ae5AR19EvIkp6IaLs=s128-c0x00000000-cc-rp-mo-ba4,5,4 years ago,Trevor treated us really well during a wine tasting and was patient while answering all our questions. We bought some wine and they let us picnic on their gorgeous balcony. Would love to come back when they have concerts and tamales,1530767259,False,ChIJdTHtN0xoolQRyRlSR_TQfUE
Vince D,https://www.google.com/maps/contrib/108736934655612432886/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3Gr40KxS1c3skMIWcyWv7FyDc0LJmiQhSgMeES=s128-c0x00000000-cc-rp-mo,5,2 months ago,"Me and my daughter really love this place! Great setting, wines and hosts :)",1661621187,False,ChIJ_f2JY4gXwFQRio0vxK8goBM
