author_name,author_url,original_language,rating,relative_time_description,text,time,translated,place_id
Ralph Nuxoll,https://www.google.com/maps/contrib/108996453679270031365/reviews,en,5,3 years ago,"Dusted Valley is my cousin's favorite winery. We stopped by to test the ""water"". Marta was our guide through the fabulous selections at Dusted Valley. Wow! We have a new favorite winery in Walla Walla. We are big fans of the stained teeth club!",1554842575,False,ChIJNXt3qIlBolQRKpqoPpVmWA4
Dave Wisniewski,https://www.google.com/maps/contrib/113997704631087327629/reviews,en,5,5 years ago,"Just an amazing setting for our private event. Food, wine, and hospitality were outstanding.",1508991587,False,ChIJ24f4QNc_lVQRYnXv6Aepxo8
Traci Paden,https://www.google.com/maps/contrib/108427947003128777776/reviews,en,1,a month ago,"Poor service, mediocre wine…..one of the wines they poured was oxidized. I told them, they acknowledged that it was bad wine and did not replace the pour. They still charged $20 for 3 small pours and no service….awful experience",1664147944,False,ChIJH5S1EzVColQR8lHZ-Cfcytc
Jeslyn Baldovino,https://www.google.com/maps/contrib/105898419209928951994/reviews,en,5,4 months ago,"My family loves this place! So inviting, love the atmosphere and views on top of loving the wine and food! Miranda Mae and Josh have both been beyond wonderful. Their knowledge and friendliness makes it such a wonderful time.",1654747156,False,ChIJo3AdgEN4z1QRroEV2LwJoY0
Ed B,https://www.google.com/maps/contrib/117098770717093124990/reviews,en,5,a year ago,"Jeff was our host and he was very helpful and informative.  He gave us a great storytelling history of the winery and how it became.  Generations of history that dated back in the mid 1800's.  The flight list was all amazing, this is one spot where everything didn't disappoint.  The last item with the chocolate pairing was just extraordinary and mind-blowing. This is one of a very few tastings that offered cheese plate to go with your wine and it's a 'must have'. Our party was so amazed with the whole experience, we signed up as a member.  So glad to have dropped in as a walk in.",1630529742,False,ChIJkQBNCmNqolQR2zIse4oZPp0
Jin Maggie,https://www.google.com/maps/contrib/102758428408734680004/reviews,en,5,11 months ago,I am glad I made the decision to make a stop off from I-5 to visit this winery. Tasted fine wines and learned so much wine making knowledge from the bartender! And the sunset is strikingly peaceful!,1637550879,False,ChIJ_2TqDSQXxFQRjbWMXQdeF_c
Felix Matias,https://www.google.com/maps/contrib/108786900179942828092/reviews,,5,4 years ago,,1526677637,False,ChIJI1gCFNE4lVQRTSZ9qlOCZkQ
Sydney Ryan,https://www.google.com/maps/contrib/112409027568501492992/reviews,en,5,a year ago,This wonderful winery has incredible customer service: they truly go above and beyond!,1608416849,False,ChIJKfZRK10DxFQR2TjvVdyrusI
Colorado Kid,https://www.google.com/maps/contrib/103218036741469665356/reviews,en,2,2 months ago,Decent wine but absolute buffoons when it comes to the bill. It was on us to calculate the bill. Clowns without the car.,1660516375,False,ChIJjYKBlkJColQR6WtpZMeK-R4
Kate Mitchell,https://www.google.com/maps/contrib/106506910084288805817/reviews,en,5,2 years ago,"Loved it!
Great find in the city, didn't have time to visit the regional wine tasting rooms and was thrilled to meet Elaina who was so welcoming and showed her passion. Great tasting and bottle options.",1582761723,False,ChIJW-Q_LBELlVQRudmlKYcxNUk
Mike Welsh,https://www.google.com/maps/contrib/103707442363670855577/reviews,,5,a year ago,,1615072458,False,ChIJp0qWGmA4lVQR8xe5ZWoyLIY
Pamela Miller,https://www.google.com/maps/contrib/104590658127834639128/reviews,en,5,a month ago,FANTASTIC! includes beer and cider for non-wind drinkers. Lovely wines from grapes grown in OR and WA.  Highly recommend.,1662686228,False,ChIJUcYQP7salVQR8_PANElXT8o
Anna Louise,https://www.google.com/maps/contrib/113297056683818296480/reviews,en,5,a year ago,"What a great place!  Open, industrial chic tasting room, FABULOUS wines and our hostess, Andrea was amazing.  She made the whole experience wonderful!  Definitely recommend☆",1629081797,False,ChIJT9CPLikjxFQRoXcXJ_Ps4SA
Carl,https://www.google.com/maps/contrib/108772851229796847188/reviews,en,5,2 years ago,Superb experience. Great wine as well. Looking forward to our return.,1592096682,False,ChIJz6wYvLhDolQRAe3glSB7T24
Jack Holley,https://www.google.com/maps/contrib/113057126354306710369/reviews,en,4,2 weeks ago,Good wine.   Good food.   Good atmosphere.   Good setting.,1666041571,False,ChIJ36P7AXQFwVQRKGN8GaJT4x0
Walter Mills,https://www.google.com/maps/contrib/109935814865741646168/reviews,en,4,3 months ago,Expensive.  A glass is the same  price as a flight. But the wine is good.,1659443439,False,ChIJjU7rglVAlVQRrOrZ25d-0As
Barb Robbins,https://www.google.com/maps/contrib/104686622078762598816/reviews,en,5,5 months ago,"This winery  is amazing Had the privilege  of working in this beautiful
area  for a few years and found this. Druids  Fluids  is an amazing  wine. And I'm  a beer drinker. We ship it to us in Florida  often. Go visit!🍷",1654133241,False,ChIJy7sXzUyGz1QRps3PJslZWo4
S,https://www.google.com/maps/contrib/100645681990642570816/reviews,en,5,a year ago,"We found this tasting room in Bend & loved the wine! Such a cute space & clean decor. It was nice they did offer craft beer for my husband as an option to drink. I absolutely fell in love with their Sauvignon Blanc!! If you get any opportunity to visit, I was impressed with their staff knowledge of the wines and wine making techniques used by the winery. And they were even having a sale! I’ll make it a stop every time I’m in Bend, but check that they are open, as hours were limited when we visited.",1614146771,False,ChIJERCRjTLGuFQRd03y74_oYno
Michele Irby,https://www.google.com/maps/contrib/112118983656291235688/reviews,en,5,6 months ago,"Wow!! They are expanding their facilities, and it is beautiful! The view is amazing, and they have added beautiful charcuterie platters and sandwiches to their menu. And, as always, the wine and service is outstanding.",1651876232,False,ChIJS7CEVv2r6lQRX3LpQbbaWa8
Rich Callahan,https://www.google.com/maps/contrib/104539987368230349246/reviews,en,5,9 months ago,The LDV / ESANDE wines are spectacular!  Scott and Diane take great personal care of the vineyard and overseeing the wine making.  It really shows up in these fantastic wines.  Highly recommend!,1643843965,False,ChIJbUpk2zEZlVQRIubeW2siYTg
Hugh Simpson,https://www.google.com/maps/contrib/108207901653902835302/reviews,en,4,3 years ago,Great change of pace from all the Washington wines next door. Wonderful staff.,1565654272,False,ChIJ6_DGuoINkFQRtrE6yyX_Nac
Jesus Verdugo,https://www.google.com/maps/contrib/108691888130571134725/reviews,,5,8 months ago,,1646083248,False,ChIJD8G5c2lqolQRRBxNCEFs0NQ
Dave,https://www.google.com/maps/contrib/115349659657047658946/reviews,en,5,11 years ago,"Truely, one of North America's original wineries (for Pinot Gris at the least). It shows in the authenticness of the tasting room, the staff (during our tasting, the winemaker came out from the back rooms and spent a while pouring & discussing this year's harvest), and not the least, the wines. Very convenient location, affordable wine, and when it's not busy you can get some great interesting information.",1320692341,False,ChIJOY09IMJIlVQRpTPMLDeAF-Y
Joanie Testa,https://www.google.com/maps/contrib/116322929497033293971/reviews,en,5,a week ago,We had a fun experience at Ardiri. We were treated with kindness and ate delicious pizza and shared lovely wine with friends. Highly recommend!,1666992402,False,ChIJh7ZyX2UXlVQRhdkMv3f_Hws
L Cader,https://www.google.com/maps/contrib/109877282757632077813/reviews,en,5,a year ago,"Stumbled on this place by accident and it just became one of my favorites. Good wine and we got to meet the winemaker. Unique stories of how it started up, and the tasting room has some fun metal and wood decor. Reasonable tasting fees and prices, especially compared to other places in Oregon.",1628561392,False,ChIJ1Tdr_zLhv1QRTWGWVLyzVC0
Lauren S,https://www.google.com/maps/contrib/101028285500475223492/reviews,en,5,a year ago,"Beautiful grounds on top of a hill make for a private, personal setting. Very welcoming and loved the wine. Such a unique location, definitely call ahead.",1633780022,False,ChIJuXKqgmdAlVQRiNqTtgHGRXI
Mark Morgan,https://www.google.com/maps/contrib/102139359065522463074/reviews,en,4,5 years ago,Good wine. I had table wine flight. Not bad for the price but not an amazing feel or anything. Nice atmosphere. Service was the best part. They are great.,1502673759,False,ChIJVym2i-xBkFQRikp5JxnbiuE
Amber Magby,https://www.google.com/maps/contrib/111917398321611622755/reviews,en,5,2 years ago,"If your looking for amazing wine combined with a welcoming quaint atmosphere, this is the best winery you can visit. The environment makes you feel at home and Julie has amazing customer service. You won’t regret visiting this place.",1595124081,False,ChIJc34l0f14z1QR88DEkRkLZyE
Alissa Rubin,https://www.google.com/maps/contrib/112432630707910279845/reviews,en,5,5 years ago,"Beautiful property and house, and very accommodating! We dropped by unannounced, and the sign said 'by appoints only' but they were very nice and squeezed us in before a dinner event. The wine was really excellent and they had a nice range. The somm was super friendly and knowledgeable.",1503273934,False,ChIJ47fROEcPwFQRmvkED1tgYu8
Joshua Kohn,https://www.google.com/maps/contrib/114815433727718911933/reviews,en,5,5 years ago,"Incredible wine, amazing spot, and awesome people...you can't go wrong.  Every wine they taste here is top of the line.  Do yourself a favor and get a bottle of the port if they aren't out of it.",1491370215,False,ChIJ8UWrV7MNkFQRlqCo4hZ-IdM
Dan Hartman,https://www.google.com/maps/contrib/111584200230336604018/reviews,en,1,9 months ago,"Subpar wine with subpar customer service. Owner would rather pay attention to a tourist couple then 3 locals, and not even tell them what wine we were tasting. Much better off going to Schultz, Troon, Apricity, Waldport, or Augustino than going here.",1642747591,False,ChIJ3fBxYM6Oz1QRB3X4VoekgI0
Sherry Pulvers,https://www.google.com/maps/contrib/110174967810596815811/reviews,en,5,a year ago,"Nice atmosphere and layout, great host in Rich. Wide selection of wines along with beer on tap.
It was so nice to be out, sitting on the couch, enjoying wine while listening to live music.",1614836910,False,ChIJGaw4-9xIlVQRmVHvNs-JRhY
Brendan M,https://www.google.com/maps/contrib/102222718172771399076/reviews,en,4,a year ago,Came by on a whim and had a great tasting! Steve the owner was fantastic and personally poured us great wine. Totally positive vibes and great character throughout the tasting room and seating areas. Will come back for live music and pizza!,1621392861,False,ChIJBx6kbiIFwFQRA8iCQBEK__c
Joe Wadding,https://www.google.com/maps/contrib/109489336952958071717/reviews,,5,8 months ago,,1644708236,False,ChIJVzxTuDQUlVQREoMakvWZRbU
Krishna Ramadurai,https://www.google.com/maps/contrib/118066271316817020660/reviews,en,5,2 years ago,"This place has a really good collection of wines and the ambiance inside is great. If you visit them in the evenings, there is live Jazz music on sometimes which makes the visit more worth it. A really good spot for a casual date or to wind down after a busy day of work.",1582914777,False,ChIJg7jDEtGglVQRwq0Z4EaYDfM
