business_status,formatted_phone_number,name,place_id,rating,user_ratings_total,formatted_address,website,street_address_1,street_address_2,city,province,zipcode,country_code,url,location_name
OPERATIONAL,(503) 537-9463,Zerba Cellars,ChIJgxtG2wtBlVQRLnXDlBrtBGw,4.8,99.0,"810 OR-99W, Dundee, OR 97115, USA",http://www.zerbacellars.com/,810 OR-99W,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=7783606754423829806,NULL
OPERATIONAL,(541) 747-4681,Houston Vineyards Inc,ChIJa-saRvHfwFQRizIwIlNzfcA,5.0,1.0,"86187 Hoya Ln, Eugene, OR 97405, USA",https://www.houstonvineyards.com/,86187 Hoya Ln,NULL, Eugene,OR,97405, USA,https://maps.google.com/?cid=13870369228264059531,NULL
OPERATIONAL,(503) 537-5553,Chehalem Wines,ChIJ7cZV901qlVQR512cTmU2Nik,4.4,13.0,"31190 NE Veritas Ln, Newberg, OR 97132, USA",https://www.chehalemwines.com/,31190 NE Veritas Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=2969620813035888103,NULL
OPERATIONAL,(503) 581-2262,Bethel Heights Vineyard,ChIJTQl1eZ5UlVQRV8qLKvhmJg0,4.7,77.0,"6060 Bethel Heights Rd NW, Salem, OR 97304, USA",http://www.bethelheights.com/,6060 Bethel Heights Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=947557987659795031,NULL
OPERATIONAL,(541) 935-9406,LaVelle Vineyards,ChIJ36P7AXQFwVQRKGN8GaJT4x0,4.8,83.0,"89697 Sheffler Rd, Elmira, OR 97437, USA",https://www.lavellevineyards.com/,89697 Sheffler Rd,NULL, Elmira,OR,97437, USA,https://maps.google.com/?cid=2153657002490618664,NULL
OPERATIONAL,(541) 802-6016,Lexème Wines,ChIJqWMMtbRXwVQRS9LGoRP-Ukk,5.0,6.0,"325 2nd St, Elkton, OR 97436, USA",http://lexemewines.com/,325 2nd St,NULL, Elkton,OR,97436, USA,https://maps.google.com/?cid=5283564673131008587,NULL
OPERATIONAL,(503) 625-1978,Alloro Vineyard,ChIJIVweGlYTlVQR_NyQpg103p4,4.6,146.0,"22185 SW Lebeau Rd, Sherwood, OR 97140, USA",https://www.allorovineyard.com/,22185 SW Lebeau Rd,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=11447714904800287996,NULL
OPERATIONAL,(971) 832-8196,Day Wines at Day Camp,ChIJA2FQfmxBlVQRmuceABxatAw,4.6,39.0,"21160 OR-99W, Dundee, OR 97115, USA",http://www.daywines.com/,21160 OR-99W,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=915455700570662810,NULL
OPERATIONAL,(503) 538-3318,Springhill Cellars Winery,ChIJQc7NZ9xAlVQRsPdFmBScgO8,4.7,77.0,"1439 NW Marshall St, Portland, OR 97209, USA",https://www.erath.com/,1439 NW Marshall St,NULL, Portland,OR,97209, USA,https://maps.google.com/?cid=17257965384351741872,NULL
OPERATIONAL,(503) 628-1227,Ponzi Vineyards,ChIJWw3xEO4SlVQRfhGtgZ_xMVI,4.1,206.0,"19500 SW Mountain Home Rd, Sherwood, OR 97140, USA",http://www.ponzivineyards.com/,19500 SW Mountain Home Rd,NULL, Sherwood,OR,97140, USA,https://maps.google.com/?cid=5922780652346610046,NULL
OPERATIONAL,(541) 862-2693,Soloro Vineyard,ChIJMQHvH0d9xVQRD3r8DQ3fr3Y,4.4,11.0,"9110 N Applegate Rd, Grants Pass, OR 97527, USA",http://solorovineyard.wordpress.com/2010/06/07/about-the-applegate-wine-trail/,9110 N Applegate Rd,NULL, Grants Pass,OR,97527, USA,https://maps.google.com/?cid=8552299464562080271,NULL
OPERATIONAL,(541) 784-7831,Season Cellars,ChIJYZmduwEYxFQRqyBPC7ML7lg,4.7,10.0,"305 Melrose Rd, Roseburg, OR 97471, USA",http://www.seasoncellars.com/,305 Melrose Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=6408072183411581099,NULL
OPERATIONAL,(509) 386-5887,Tulpen Cellars,ChIJAQAcT5FBolQR0X-6RLStHik,5.0,3.0,"3131 S 3rd Ave, Walla Walla, WA 99362, USA",https://tulpencellars.com/,3131 S 3rd Ave,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=2962996594615156689,NULL
OPERATIONAL,NULL,Vineyard,ChIJ02zSuiyzlVQR0YmPG6wfkpU,NULL,NULL,"5600 NE 175th Cir, Vancouver, WA 98686, USA",https://www.vineyardvines.com/,5600 NE 175th Cir,NULL, Vancouver,WA,98686, USA,https://maps.google.com/?cid=10777711682308245969,NULL
OPERATIONAL,(509) 540-1884,Devona,ChIJUwmbTltrolQR-8kMGCvVUBk,5.0,6.0,"700 C St, Walla Walla, WA 99362, USA",http://www.devona.net/,700 C St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=1824192230148852219,NULL
OPERATIONAL,(206) 391-6709,FireThorn Vineyard,ChIJ22vW2sjFolQRohtq-192_d0,5.0,1.0,"75049 Snow Rd, Echo, OR 97826, USA",http://www.firethornvineyard.com/contact/,75049 Snow Rd,NULL, Echo,OR,97826, USA,https://maps.google.com/?cid=15996071606101875618,NULL
NULL,NULL,Vitae Springs,ChIJeXwabRoEwFQR6JBLaAVwjdE,5.0,1.0,"Vitae Springs, Oregon 97306, USA",NULL,NULL,NULL,Vitae Springs,Oregon,97306, USA,https://maps.google.com/?cid=15099848294170071272,NULL
OPERATIONAL,(503) 554-5900,Winderlea Vineyard & Winery,ChIJRQkXUR9BlVQRWxxQPPIxONE,4.7,60.0,"8905 NE Worden Hill Rd, Dundee, OR 97115, USA",http://www.winderlea.com/,8905 NE Worden Hill Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=15075854669086465115,NULL
OPERATIONAL,(503) 479-8671,Campbell Lane Winery,ChIJeQ9y-9FxlVQRyiTpyZwZPPg,4.9,50.0,"27411 SW Campbell Ln, West Linn, OR 97068, USA",http://clwinery.com/,27411 SW Campbell Ln,NULL, West Linn,OR,97068, USA,https://maps.google.com/?cid=17887199981201859786,NULL
OPERATIONAL,(509) 525-4724,Walla Walla Vintners,ChIJmRfDgyg-olQRbdat-p7Asbs,4.7,59.0,"225 Vineyard Ln, Walla Walla, WA 99362, USA",http://www.wallawallavintners.com/,225 Vineyard Ln,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=13524802945013372525,NULL
OPERATIONAL,(503) 554-6766,August Cellars,ChIJdwZiaalrlVQR_3yijyeh2g4,4.4,29.0,"14000 NE Quarry Rd, Newberg, OR 97132, USA",http://www.augustcellars.com/,14000 NE Quarry Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=1070345052739501311,NULL
OPERATIONAL,(503) 538-7450,Ayres Vineyard,ChIJw-qQWLo_lVQReBXhIUASf7k,4.9,9.0,"17971 NE Lewis Rogers Ln, Newberg, OR 97132, USA",https://ayresvineyard.com/,17971 NE Lewis Rogers Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=13366422285714527608,NULL
OPERATIONAL,(503) 554-5541,Anderson Family Vineyard,ChIJuXKqgmdAlVQRiNqTtgHGRXI,4.6,25.0,"20120 NE Herring Ln, Newberg, OR 97132, USA",https://www.andersonfamilyvineyard.com/,20120 NE Herring Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=8234205204377229960,NULL
OPERATIONAL,(503) 883-9013,Willamette Valley Vineyards,ChIJ8cGtrd1IlVQR-Ci9Ek8RUdI,4.7,195.0,"300 NE 3rd St, McMinnville, OR 97128, USA",https://www.wvv.com/McMinnville,300 NE 3rd St,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=15154913252392904952,McMinnville Tasting Room
OPERATIONAL,(541) 938-6776,Don Carlo Vineyard,ChIJoaComsxEolQRusda6j36jVw,3.0,1.0,"83872 Don Carlo Way, Milton-Freewater, OR 97862, USA",NULL,83872 Don Carlo Way,NULL, Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=6669261767037339578,NULL
OPERATIONAL,(360) 216-1444,Brian Carter Cellars Tasting Room & Wine Bar,ChIJdWDWz2CplVQRaFpRLeDEwO8,4.9,40.0,"660 Waterfront Wy, Vancouver, WA 98660, USA",https://briancartercellars.com/visit-us/,660 Waterfront Wy,NULL, Vancouver,WA,98660, USA,https://maps.google.com/?cid=17276024637705247336,NULL
OPERATIONAL,(503) 537-1098,Arterberry Maresh at the Maresh Red Barn,ChIJgflueyBBlVQRjvQePp_Yts4,4.9,35.0,"9325 NE Worden Hill Rd, Dundee, OR 97115, USA",http://www.mareshredbarn.com/,9325 NE Worden Hill Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=14895330996028109966,NULL
OPERATIONAL,(503) 365-0391,Pudding River Wine Cellars,ChIJ0WqRrXv7v1QRRW4uXuXu8s8,4.8,32.0,"9374 Sunnyview Rd NE, Salem, OR 97317, USA",http://puddingriver.com/,9374 Sunnyview Rd NE,NULL, Salem,OR,97317, USA,https://maps.google.com/?cid=14984301579110084165,NULL
OPERATIONAL,NULL,Clay Pigeon Winery,ChIJl95UgqaglVQRSRPQqpfXGo8,3.9,8.0,"4855 SE 18th Ave, Portland, OR 97202, USA",http://www.claypigeonwinery.com/,4855 SE 18th Ave,NULL, Portland,OR,97202, USA,https://maps.google.com/?cid=10311791343223968585,NULL
OPERATIONAL,(541) 671-2373,Cooper Ridge Vineyard,ChIJb2D4NdIZxFQRQYY35CayE9I,4.8,97.0,"1389 Old Garden Valley Rd, Roseburg, OR 97471, USA",https://www.cooperridgevineyard.com/,1389 Old Garden Valley Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=15137638652629714497,NULL
OPERATIONAL,(503) 852-0002,Canas Feast Winery,ChIJRYtSoIo4lVQRnyG2b9Mx_AI,4.7,89.0,"750 W Lincoln St, Carlton, OR 97111, USA",http://www.canasfeast.com/,750 W Lincoln St,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=215101666389008799,NULL
OPERATIONAL,(503) 662-5323,Saffron Fields Vineyard,ChIJgcBeyek-lVQRkvAZEPovAPI,4.5,67.0,"18748 NE Laughlin Rd, Yamhill, OR 97148, USA",http://saffronfields.com/,18748 NE Laughlin Rd,NULL, Yamhill,OR,97148, USA,https://maps.google.com/?cid=17437990508237025426,NULL
OPERATIONAL,(503) 537-0799,VX Vineyard,ChIJTwb5UQFClVQRrFHeMW7XtgA,1.0,1.0,"8000 NE Parrish Rd, Newberg, OR 97132, USA",NULL,8000 NE Parrish Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=51465314044367276,NULL
OPERATIONAL,NULL,Crooked Acres Vineyard,ChIJ_UakGWQMllQRNgiEOSHJE6I,5.0,2.0,"422 King Rd, Underwood, WA 98651, USA",http://www.crookedacresvineyard.com/,422 King Rd,NULL, Underwood,WA,98651, USA,https://maps.google.com/?cid=11678899403237886006,NULL
OPERATIONAL,(541) 478-2217,Garnier Vineyards,ChIJc1og-nwQllQREipN_ZWqFZI,4.6,23.0,"8467 Highway 30 West, Mosier, OR 97040, USA",http://www.garniervineyards.com/,8467 Highway 30 West,NULL, Mosier,OR,97040, USA,https://maps.google.com/?cid=10526507265224944146,NULL
OPERATIONAL,NULL,Blossom Ridge Vineyard,ChIJB2XPc1ur6lQRBdlm9vrLMt4,NULL,NULL,"6036 Orchard Heights Rd NW, Salem, OR 97304, USA",NULL,6036 Orchard Heights Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=16011083903991732485,NULL
OPERATIONAL,(503) 852-7788,Cornucopia Vineyards Ltd,ChIJUygBx6U4lVQR1XlqbDx6gFA,NULL,NULL,"12020 NE Stag Hollow Rd, Carlton, OR 97111, USA",NULL,12020 NE Stag Hollow Rd,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=5800770719988742613,NULL
OPERATIONAL,(509) 525-1337,Dusted Valley,ChIJNXt3qIlBolQRKpqoPpVmWA4,4.8,18.0,"1248 Old Milton Hwy, Walla Walla, WA 99362, USA",http://dustedvalley.com/,1248 Old Milton Hwy,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=1033688905668925994,Tasting Room Walla Walla
OPERATIONAL,(541) 946-3750,Stave & Stone Winery,ChIJT8hzlUwHllQRi9bkzj6LCk0,4.5,192.0,"3827 Fletcher Dr, Hood River, OR 97031, USA",http://staveandstone.com/,3827 Fletcher Dr,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=5551402592562894475,Winery at the Vineyard
OPERATIONAL,(541) 784-5203,Cleveland Hill Vineyard,ChIJM8-_ggkXxFQR_HUPSl6d6no,NULL,NULL,"858 Cleveland Hill Rd, Roseburg, OR 97471, USA",http://www.bestfishingdrone.com/,858 Cleveland Hill Rd,NULL, Roseburg,OR,97471, USA,https://maps.google.com/?cid=8857064645472515580,NULL
OPERATIONAL,(503) 334-0903,Domaine Divio,ChIJe0yLlLA_lVQRSsUU-O1x9E4,4.8,96.0,"16435 NE Lewis Rogers Ln, Newberg, OR 97132, USA",http://domainedivio.com/,16435 NE Lewis Rogers Ln,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=5689297496159077706,NULL
OPERATIONAL,(503) 375-3068,Cristom Vineyards,ChIJc_63w2NUlVQRRLZSucY1fN8,4.6,80.0,"6905 Spring Valley Rd NW, Salem, OR 97304, USA",http://www.cristomvineyards.com/,6905 Spring Valley Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=16103805495199053380,NULL
OPERATIONAL,(503) 434-6357,Westrey Wine Company,ChIJRXq9CepIlVQRXyG0Ec7L3zU,5.0,1.0,"1065 NE Alpine Ave, McMinnville, OR 97128, USA",http://westrey.com/,1065 NE Alpine Ave,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=3882045489737376095,NULL
OPERATIONAL,NULL,SeVein Vineyards,ChIJG-KmkjdbolQRzKfXk7XQTk0,3.0,1.0,"Milton-Freewater, OR 97862, USA",NULL,NULL,NULL,Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=5570619267391924172,NULL
OPERATIONAL,(503) 551-9978,Amalie Robert Estate,ChIJYSRNsDsdwFQRt0vCXZNq3lw,5.0,2.0,"13531 Bursell Rd, Dallas, OR 97338, USA",http://www.amalierobert.com/,13531 Bursell Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=6691903277484886967,NULL
OPERATIONAL,(503) 504-3796,Evening Land,ChIJeeGyWKprlVQREXCP2PjjQJ0,4.9,36.0,"14725 NE Quarry Rd, Newberg, OR 97132, USA",http://www.pottersvineyard.com/,14725 NE Quarry Rd,NULL, Newberg,OR,97132, USA,https://maps.google.com/?cid=11331307320388841489,NULL
OPERATIONAL,(503) 387-5182,Willamette Valley Vineyards,ChIJ7ywK8g91lVQRRRsqpJuZCN4,4.9,72.0,"55 S State St Suite 3105, Lake Oswego, OR 97034, USA",https://www.wvv.com/Lake-Oswego,55 S State St Suite 3105,NULL, Lake Oswego,OR,97034, USA,https://maps.google.com/?cid=15999206569986890565,Lake Oswego Tasting Room & Restaurant
OPERATIONAL,(509) 876-4577,Mark Ryan Winery,ChIJly6JF2NqolQRggxngApCIEU,4.2,39.0,"26 E Main St, Walla Walla, WA 99362, USA",https://www.markryanwinery.com/,26 E Main St,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=4981053800743111810,NULL
OPERATIONAL,(541) 779-9463,2Hawk Vineyard & Winery,ChIJE1_ODyV6z1QRmI5rQbJtK7A,4.5,111.0,"2335 N Phoenix Rd, Medford, OR 97504, USA",https://www.2hawk.wine/,2335 N Phoenix Rd,NULL, Medford,OR,97504, USA,https://maps.google.com/?cid=12694360587043049112,NULL
OPERATIONAL,(503) 472-4477,R Stuart & Co. Tasting Room & Wine Bar,ChIJPali3dxIlVQRq_1dgXOMV5o,4.8,50.0,"528 NE 3rd St, McMinnville, OR 97128, USA",http://www.rstuartandco.com/,528 NE 3rd St,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=11121512232534277547,NULL
OPERATIONAL,(503) 874-9818,Abiqua Wind Vineyard,ChIJq5Qz1B3nv1QRuegBpJWgZoc,5.0,11.0,"19822 McKillop Rd, Scotts Mills, OR 97375, USA",http://www.abiquawind.com/,19822 McKillop Rd,NULL, Scotts Mills,OR,97375, USA,https://maps.google.com/?cid=9756662207306918073,NULL
OPERATIONAL,(503) 623-4128,"Freedom Hill Vineyard, Inc.",ChIJ8fJ9-CUdwFQRfHfqKYpLjiM,NULL,NULL,"12777 Bursell Rd, Dallas, OR 97338, USA",http://www.freedomhillvineyard.com/,12777 Bursell Rd,NULL, Dallas,OR,97338, USA,https://maps.google.com/?cid=2562068294801192828,NULL
OPERATIONAL,(509) 529-0900,Va Piano Vineyards,ChIJHS4R2bRDolQRmcn4y57rjdI,4.8,58.0,"1793 J B George Rd, Walla Walla, WA 99362, USA",http://www.vapianovineyards.com/,1793 J B George Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=15172041786940508569,NULL
OPERATIONAL,NULL,Hiyu Wine Farm,ChIJVfoLb8wIllQRXNRmQF_Xdt0,4.3,54.0,"3890 Acree Dr, Hood River, OR 97031, USA",http://www.hiyuwinefarm.com/,3890 Acree Dr,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=15958179133736277084,NULL
OPERATIONAL,(503) 701-6296,Jac + James Wine Co.,ChIJS_q6kb-nlVQRGBBGYXAeYZw,5.0,7.0,"4525 SE Division St, Portland, OR 97206, USA",http://www.jacandjameswineco.com/,4525 SE Division St,NULL, Portland,OR,97206, USA,https://maps.google.com/?cid=11268321210674843672,NULL
OPERATIONAL,(541) 929-2158,Pheasant Court Winery,ChIJ1_Wx2YM4wFQR_XpeBVyu5OY,4.4,10.0,"1731 Pheasant Ct, Philomath, OR 97370, USA",http://www.pheasantcourtwinery.com/,1731 Pheasant Ct,NULL, Philomath,OR,97370, USA,https://maps.google.com/?cid=16637614633663757053,NULL
OPERATIONAL,(541) 214-9315,Fitzpatrick Vineyards,ChIJtZ1VYr0BwVQRlCSl7t89XiQ,5.0,1.0,"25357 High Pass Rd, Junction City, OR 97448, USA",NULL,25357 High Pass Rd,NULL, Junction City,OR,97448, USA,https://maps.google.com/?cid=2620600065167008916,NULL
OPERATIONAL,(509) 252-0900,Rasa Vineyards,ChIJQUxm43FBolQRCvxqD5EwU6U,5.0,22.0,"4122 Powerline Rd, Walla Walla, WA 99362, USA",http://rasavineyards.com/,4122 Powerline Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=11912918838912154634,NULL
OPERATIONAL,(509) 520-8215,Dowsett Family Winery,ChIJcaDn50gVolQRyilMnYgQfSA,5.0,1.0,"315 E Cessna Ave, Walla Walla, WA 99362, USA",http://www.dowsettwines.com/,315 E Cessna Ave,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=2341045560243136970,NULL
OPERATIONAL,(503) 883-4111,Coeur De Terre Vineyard,ChIJs8lYqgVLlVQR11eksO7l_-k,4.9,68.0,"21000 SW Eagle Point Rd, McMinnville, OR 97128, USA",http://cdtvineyard.com/,21000 SW Eagle Point Rd,NULL, McMinnville,OR,97128, USA,https://maps.google.com/?cid=16861448343226963927,NULL
OPERATIONAL,(541) 436-3851,Upsidedown Wine,ChIJp3VeV5cPllQRYZuQcpsyd9o,4.9,29.0,"311 Oak St #2181, Hood River, OR 97031, USA",NULL,311 Oak St #2181,NULL, Hood River,OR,97031, USA,https://maps.google.com/?cid=15742106665720257377,NULL
OPERATIONAL,(541) 349-9463,Sweet Cheeks Winery,ChIJ6VDhna8XwVQRmtaFV9B8YnA,4.6,243.0,"27007 Briggs Hill Rd, Eugene, OR 97405, USA",http://www.sweetcheekswinery.com/,27007 Briggs Hill Rd,NULL, Eugene,OR,97405, USA,https://maps.google.com/?cid=8098172314229003930,NULL
OPERATIONAL,(541) 841-8591,Jacksonville Vineyards,ChIJ-U6JGsKFz1QRARMuqdX1vU0,NULL,NULL,"9730 OR-238, Jacksonville, OR 97530, USA",NULL,9730 OR-238,NULL, Jacksonville,OR,97530, USA,https://maps.google.com/?cid=5601903809533973249,NULL
OPERATIONAL,(503) 538-2279,Torii Mor Winery,ChIJITEeP-RAlVQRXFBixbMv9yE,4.6,66.0,"18323 NE Fairview Dr, Dundee, OR 97115, USA",http://www.toriimorwinery.com/,18323 NE Fairview Dr,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=2447477371656360028,NULL
OPERATIONAL,(503) 263-6267,Christopher Bridge Wines,ChIJBeD_m8R6lVQRoiirtxSFVoY,4.8,36.0,"12770 S Casto Rd, Oregon City, OR 97045, USA",http://christopherbridgewines.com/,12770 S Casto Rd,NULL, Oregon City,OR,97045, USA,https://maps.google.com/?cid=9680070773106747554,NULL
OPERATIONAL,NULL,Lichtenwalter Vineyard,ChIJeXrjc3Q_lVQRpVINbOBBcyU,5.0,8.0,"Newberg, OR 97132, USA",https://lichtenwalterwine.com/,NULL,NULL,Newberg,OR,97132, USA,https://maps.google.com/?cid=2698573033866351269,NULL
OPERATIONAL,(509) 524-8915,Patterson Cellars Walla Walla Tasting Room & Vineyards,ChIJQXewxnhDolQRj4yrsvTkKmg,5.0,8.0,"1564 Whiteley Rd, Walla Walla, WA 99362, USA",http://pattersoncellars.com/,1564 Whiteley Rd,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=7506063468587093135,NULL
OPERATIONAL,(541) 938-3070,Resurgent Vineyard,ChIJ83oIuvdPolQRgB3Cnu6iFwU,5.0,2.0,"81768 S Fork Walla Walla River Rd, Milton-Freewater, OR 97862, USA",http://www.resurgentvineyard.com/,81768 S Fork Walla Walla River Rd,NULL, Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=366941040403422592,NULL
OPERATIONAL,(541) 929-6555,Compton Family Winery,ChIJaTnDY41HwFQR-TUbi97kJ98,4.9,64.0,"810 Applegate St, Philomath, OR 97370, USA",http://www.comptonwines.com/,810 Applegate St,NULL, Philomath,OR,97370, USA,https://maps.google.com/?cid=16080072639017334265,NULL
OPERATIONAL,(503) 655-2599,Oswego Hills Vineyard,ChIJ_ZDTaZZzlVQRBnA2k9StH8M,4.5,74.0,"450 Rosemont Rd, West Linn, OR 97068, USA",https://www.oswegohills.com/,450 Rosemont Rd,NULL, West Linn,OR,97068, USA,https://maps.google.com/?cid=14060147690188468230,NULL
OPERATIONAL,(509) 522-5444,àMAURICE Vineyard and Tasting Room,ChIJIbAzGyY-olQRlnNp1PpPETo,4.8,8.0,"178 Vineyard Ln, Walla Walla, WA 99362, USA",http://www.amaurice.com/,178 Vineyard Ln,NULL, Walla Walla,WA,99362, USA,https://maps.google.com/?cid=4184213467528000406,NULL
OPERATIONAL,(503) 831-4916,Left Coast Estate,ChIJkaHszW2r6lQRNe-crjrns5o,4.7,91.0,"4225 N Pacific Hwy W, Rickreall, OR 97371, USA",https://leftcoastwine.com/,4225 N Pacific Hwy W,NULL, Rickreall,OR,97371, USA,https://maps.google.com/?cid=11147507741895749429,NULL
OPERATIONAL,(541) 928-1009,Springhill Cellars Winery,ChIJJyem-IMTwFQRIDvFuH85wfM,4.7,29.0,"2920 NW Scenic Dr, Albany, OR 97321, USA",http://www.springhillcellars.com/,2920 NW Scenic Dr,NULL, Albany,OR,97321, USA,https://maps.google.com/?cid=17564383242445208352,NULL
OPERATIONAL,(541) 942-5958,Weitman Vineyards & Winery,ChIJ6ZuxtUU5wVQRaY0SGjmwKG8,NULL,NULL,"80520 Old Lorane Rd, Eugene, OR 97405, USA",NULL,80520 Old Lorane Rd,NULL, Eugene,OR,97405, USA,https://maps.google.com/?cid=8009845696575475049,NULL
OPERATIONAL,(503) 359-5012,Montinore Estate,ChIJSURVF7EZlVQRZh2GowxvRtk,4.7,84.0,"3663 SW Dilley Rd, Forest Grove, OR 97116, USA",http://www.montinore.com/,3663 SW Dilley Rd,NULL, Forest Grove,OR,97116, USA,https://maps.google.com/?cid=15656323254673874278,NULL
OPERATIONAL,(971) 295-4949,Rizzo Winery & Tasting Room,ChIJaVX-dQxBlVQRCyWLrKtYfy8,4.5,14.0,"13005 Jerusalem Hill Rd NW, Salem, OR 97304, USA",http://www.rizzowinery.com/,13005 Jerusalem Hill Rd NW,NULL, Salem,OR,97304, USA,https://maps.google.com/?cid=3422551736182318347,NULL
OPERATIONAL,(503) 662-4545,Kramer Vineyards,ChIJxfXQ_qk9lVQRp-9f7WTc1j4,4.9,58.0,"26830 NW Olson Rd, Gaston, OR 97119, USA",http://www.kramervineyards.com/,26830 NW Olson Rd,NULL, Gaston,OR,97119, USA,https://maps.google.com/?cid=4528048801404940199,NULL
OPERATIONAL,(503) 899-4120,Flâneur Wines,ChIJ5fhwQ2I4lVQRphdyVnYkmUA,4.5,42.0,"168 S Pine St, Carlton, OR 97111, USA",https://www.flaneurwines.com/,168 S Pine St,NULL, Carlton,OR,97111, USA,https://maps.google.com/?cid=4654791780539176870,NULL
OPERATIONAL,(503) 407-8598,Dion Vineyard,ChIJ8_N1cNUQlVQRSYyiE3YAxAU,4.8,38.0,"33155 SW Riedweg Rd, Cornelius, OR 97113, USA",https://www.dionvineyard.com/,33155 SW Riedweg Rd,NULL, Cornelius,OR,97113, USA,https://maps.google.com/?cid=415457572760489033,NULL
OPERATIONAL,(971) 720-0632,Holloran Vineyard Wines,ChIJjWfFMPRxlVQRNDtWu1ntKOY,5.0,27.0,"8795 NE Worden Hill Rd, Dundee, OR 97115, USA",http://www.holloranvineyardwines.com/,8795 NE Worden Hill Rd,NULL, Dundee,OR,97115, USA,https://maps.google.com/?cid=16584766597442714420,NULL
OPERATIONAL,(206) 419-1975,Ducleaux Cellars,ChIJga3v3IxckFQRHMwS15rAgvE,5.0,18.0,"54211 County 552 Rd, Milton-Freewater, OR 97862, USA",http://www.ducleauxcellars.com/,54211 County 552 Rd,NULL, Milton-Freewater,OR,97862, USA,https://maps.google.com/?cid=17402683681378847772,NULL
OPERATIONAL,(541) 345-1945,Silvan Ridge Winery,ChIJy_a53boXwVQR78AS7xGt6S0,4.8,107.0,"27012 Briggs Hill Rd, Eugene, OR 97405, USA",http://silvanridge.com/,27012 Briggs Hill Rd,NULL, Eugene,OR,97405, USA,https://maps.google.com/?cid=3308365693817372911,NULL
OPERATIONAL,(503) 985-7760,Elk Cove Vineyards,ChIJYUZE8AI9lVQRTAz6NWyDEk0,4.8,139.0,"27751 NW Olson Rd, Gaston, OR 97119, USA",http://www.elkcove.com/,27751 NW Olson Rd,NULL, Gaston,OR,97119, USA,https://maps.google.com/?cid=5553645791286529100,NULL
OPERATIONAL,(503) 364-3085,Croft Vineyards,ChIJya6ZzxYDwFQRlTxVXAG4v44,5.0,5.0,"5475 River Rd S, Salem, OR 97302, USA",http://croftvineyards.com/,5475 River Rd S,NULL, Salem,OR,97302, USA,https://maps.google.com/?cid=10286142389921070229,NULL
OPERATIONAL,(503) 864-2000,Durant Vineyards Tasting Room,ChIJWRS9kbVGlVQRjAJ9THjYOSU,4.6,116.0,"5430 NE Breyman Orchards Rd, Dayton, OR 97114, USA",http://durantoregon.com/,5430 NE Breyman Orchards Rd,NULL, Dayton,OR,97114, USA,https://maps.google.com/?cid=2682413064266777228,NULL
OPERATIONAL,(541) 584-2888,Bradley Vineyards,ChIJPX_6LlZWwVQR6nWbJUrvLyE,4.9,14.0,"1000 Azalea Dr, Elkton, OR 97436, USA",http://www.bradleyvineyards.com/,1000 Azalea Dr,NULL, Elkton,OR,97436, USA,https://maps.google.com/?cid=2391393028894586346,NULL
