author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated,place_id
Melody Broten,https://www.google.com/maps/contrib/104438449723369296434/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_8xm3Ms24pL9eN9C68WuAKQo4vpAo8gt2Jz5Humw=s128-c0x00000000-cc-rp-mo-ba5,5,a year ago,Great way to start the day. One of the only Oregon vineyards with French champagne. Also have a great variety of red and white wines. Friendly staff and beautiful tasting room and grounds. A must visit!!,1628366292,False,ChIJ1zXRoBARlVQRpiVR2qIODsw
Alaisha Seely,https://www.google.com/maps/contrib/108773620777676899379/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-aGxk5neOVJiGABFjhFj_cbC8CRVrVSp7A_lYX0Q=s128-c0x00000000-cc-rp-mo-ba4,5,3 months ago,"Wonderful service, great atmosphere,  and great wine selection 😀",1656811273,False,ChIJZ6AHCOsPllQRjruovWZUfYM
Mike Mitchell,https://www.google.com/maps/contrib/102739268468742041529/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-h2BWoG05fcXqvTdn3F48AXQ-SDykJONNmBfSZmns=s128-c0x00000000-cc-rp-mo-ba3,5,7 months ago,"Obviously a skilled wine maker, they had 10 great wines with food pairings and wonderful service. Don't pass Lyle without stopping in.",1647211569,False,ChIJ06YF9-0ZllQRVNyo-yacRsE
Jordan Stead,https://www.google.com/maps/contrib/111025047036766461667/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu9oLGMwYB8GGxV9GGqQ-Z3n-xD3PCglCBj_cINDyQ=s128-c0x00000000-cc-rp-mo-ba5,5,2 years ago,,1572806323,False,ChIJIbAzGyY-olQRlnNp1PpPETo
Danny eddy,https://www.google.com/maps/contrib/115825483462427797491/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu3eSWogBoXsOFGiJB_1BG2-wGhqcVx1q083Eej3=s128-c0x00000000-cc-rp-mo,5,4 years ago,,1539580647,False,ChIJzad8yzBBlVQRjvK49bq4XIY
Petra Knapp,https://www.google.com/maps/contrib/110207732121118798665/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8OaL5AGU2YIlUOwAF4sb2erwKveI2rulbGeNXC2A=s128-c0x00000000-cc-rp-mo-ba3,5,4 months ago,"Quality clean wines, beautiful venue for tastings and service!",1655687337,False,ChIJg4dXBoIallQR_zn_01-z-h0
Matthew Douglas,https://www.google.com/maps/contrib/118044802084749324651/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_iRTtiWaX9PbRN4k1YoAAQ3Ulgm1b451dUahCExMQ=s128-c0x00000000-cc-rp-mo,5,a year ago,"The Good Drop is a special place in Bend and you should absolutely visit it if you are into great wine and good people. Each time, we somehow have an exceptional experience. The owner, Sarah, is knowledgeable and passionate about wine, as you would expect, but also manages to foster an environment where everyone feels like family. We’ve had some of the best conversation with complete strangers and made great memories here, and we are already looking forward to the next time we get to ...drop... in. Truly though - thank you Sarah for such wonderful experiences.",1622645467,False,ChIJG9hkQ53IuFQRYkSXxXQKcKk
Daniel Kraft,https://www.google.com/maps/contrib/113666639372537822937/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8wqaQfO3IsD8CWwMdbcqSz2V_zhpuzndN2-FOW=s128-c0x00000000-cc-rp-mo,5,4 years ago,Amazing grapes,1526512904,False,ChIJ0eUuQHhRlVQRARsCNSh7sGQ
Chris and Corrie Boock,https://www.google.com/maps/contrib/113888758068756856575/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_kaKM9TtFuD9WRDCKswVHewImWyPY4NJMKZ8RB=s128-c0x00000000-cc-rp-mo,5,3 months ago,"Had the great fortune of sitting and having wine with the wine maker, Mr. Wright. Great stop in Hood River with great wine!",1657240988,False,ChIJkxfV22gOllQRsg6ngubxivI
Ken Fallon,https://www.google.com/maps/contrib/103437391517317917960/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu99txjvvPaWzbsrTiIHrovt8lg2-Apqr9Lu0aaBmw=s128-c0x00000000-cc-rp-mo,5,2 years ago,"We stopped here on a whim on our way from Eugene to Portland, and we were not sorry! Amber gave us great service, the wines were great, and we were surprised by the generous pours on their tastings. Amber even gave us a taste of the Cabernet that wasn't on the tasting list, and we ended up buying the Cab and the Rosé, along with a couple of jewelry pieces they had in the store. It was a great place to relax, take in the view, and drink some good wine on a sunny day. (The neighbor's dog was cute, too.) We will definitely stop again at Redhawk!",1599188977,False,ChIJBd9R3m5VlVQRJSvShvfhv2A
Gary Johnson,https://www.google.com/maps/contrib/115860475644464247973/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu9lkYO9LuykcIUlxnR9XwRH7R8yAHKLB-dnDN9X=s128-c0x00000000-cc-rp-mo-ba3,4,6 years ago,,1462406109,False,ChIJCd7n49EZxFQRSrHlFYkrqxo
Jewel Walker,https://www.google.com/maps/contrib/100508405512227579214/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu9sBoGj-7Kk_Y_4K7-ka_eHfPfuBr1Ztgg1V46eG-A=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"While visiting Seattle, we drove 2 and a half hours south to North Plains Oregon to visit Abby Creek. (There are two locations  one in North Plains second in Portland that has different operating hours. )
Bertony is one of 50 black winemakers in the world. The the winery was a whole vibe. Giving us 90s hip hop as we ate and tasted. The food was good and the treat was having Bertony pouring our flights letting us know about the wine. It's a hip hop theme so the pours are according to a play list which gets remixed as well . Fun place. Loved the vibe and the staff. Its worth the trip anytime you are in the area. Reservations are required.",1618269505,False,ChIJrwseQnsDlVQRx3J5zC8-Rrc
Charlie Smith,https://www.google.com/maps/contrib/111573127242603266939/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu3Apvghu4tuxqzXWRAQwpfPwi5WdooCkeXgHfTT=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Stopped here on a recommendation from someone on a dating app.  The folks at Balboa every effort to accommodate us despite being busy and us showing up on a whim.  Really nice wines (I really liked red grenache), great atmosphere, and lovely setting.  Minus two stars for Abbi the dog not immediately jumping into my lap.  Just kidding, give old Abbi some love!  Would return, no questions asked.  Speaking of questions, should I ask the person from a dating app out?",1630186645,False,ChIJ43Puwk1ColQR74SiPklMvqU
Shreya Jagarlamudi,https://www.google.com/maps/contrib/113750712253909374602/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu_IidPnZHjjLSk7lx-Qy4f7o-_k3oNc9iKveEgc_Ng=s128-c0x00000000-cc-rp-mo-ba4,5,2 years ago,"This winery provides the most stunning views, I would say anyone visiting walla Walla must go here! They are known for their reds and they truly let the grape shine through.",1590940183,False,ChIJracuZCFBolQR5rXpNAcFYTQ
RaMona Pinto,https://www.google.com/maps/contrib/110903757610911159474/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2JaE2jBbQ56ojBxzOJPz0xFE0m3mMUsQD0a1de=s128-c0x00000000-cc-rp-mo-ba4,5,4 months ago,Great wine tasting experience in the heart of Walla Walla. Perfect for both the novice and the expert. Yvonne was extremely knowledgeable.,1654473550,False,ChIJU1bc7WNqolQRsqa0WY-RfyQ
Ashley Polk-sutherlin,https://www.google.com/maps/contrib/117924026095662620851/reviews,en,en,https://lh3.googleusercontent.com/a/ALm5wu2joCTV7vggzOj7PHcRo5iq8wxDY94GtjBwEtWG=s128-c0x00000000-cc-rp-mo,5,2 weeks ago,"My husband and I had a great experience with the winery and Kari, the sommelier. She was informative, open to questions,  and gracious.  We are planning our next trip back, this time with friends!",1665514693,False,ChIJQXewxnhDolQRj4yrsvTkKmg
Brendan M,https://www.google.com/maps/contrib/102222718172771399076/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-Rpjd_6ileyvlAwMqPJyYEkXvaJ_oxUB3oyio2=s128-c0x00000000-cc-rp-mo-ba3,4,a year ago,Came by on a whim and had a great tasting! Steve the owner was fantastic and personally poured us great wine. Totally positive vibes and great character throughout the tasting room and seating areas. Will come back for live music and pizza!,1621392861,False,ChIJBx6kbiIFwFQRA8iCQBEK__c
Ralph Nuxoll,https://www.google.com/maps/contrib/108996453679270031365/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu-jEG48K80SWsJUkSWol_BzTp4Rv-GH4W4J4CB6fA=s128-c0x00000000-cc-rp-mo,5,3 years ago,"Dusted Valley is my cousin's favorite winery. We stopped by to test the ""water"". Marta was our guide through the fabulous selections at Dusted Valley. Wow! We have a new favorite winery in Walla Walla. We are big fans of the stained teeth club!",1554842575,False,ChIJNXt3qIlBolQRKpqoPpVmWA4
Ruth Miles,https://www.google.com/maps/contrib/110130106533787507288/reviews,en,en,https://lh3.googleusercontent.com/a-/ACNPEu8rJ5INIdTwWyD7cyzlAu9VHd-mmWaFBS5RNRfj=s128-c0x00000000-cc-rp-mo-ba4,4,5 years ago,"Went on a Saturday afternoon, our second winery of the day. We left with several bottles and enjoyed visiting with the tasting staff. Only disappointment was that we couldn't taste the 2010 Temperanillo listed on the website.",1494771247,False,ChIJZQk9KW8OllQRup_P_gKkQHk
Neil Bernardi,https://www.google.com/maps/contrib/106128872466554466946/reviews,,,https://lh3.googleusercontent.com/a/ALm5wu3yMO-DgpVAvlF34_EI_Eoofd9W5gSZbquWxsh2=s128-c0x00000000-cc-rp-mo,5,3 years ago,,1571199449,False,ChIJ83oIuvdPolQRgB3Cnu6iFwU
Marlene Bishop,https://www.google.com/maps/contrib/107498481046327752319/reviews,,,https://lh3.googleusercontent.com/a-/ACNPEu8Ph9vm0evjdkzSI3Xmllz5NV0HVGnK5bp2Jf5Lbw=s128-c0x00000000-cc-rp-mo-ba3,3,a year ago,,1633419912,False,ChIJlTazwd1IlVQRwTyolVvBOBw
